oracle,generated_summary
"For the most part , students found plotting in general to be challenging . Next , they found the commands and formatting of plots to be difficult . Last , they struggled specifically with scatter plots and importing the data to plot .","Most of the students had trouble with plotting multiple plots, especially the scatter plots. Some others had problems with the data files, and the syntax for creating plots. A few others had trouble understanding how to use the plots and plotting them on multiple data points."
"The students found Milestone 1 , solving for tau , and creating multiple ways to solve the problem challenging . They also struggled with the problem sets . Some did n't find anything challenging .","Most of the students had trouble with the concept of the milestone 1, and how to calculate the tau value. Some others had problems with the problem set and the solution to the problem. Some students also had trouble coming up with different ideas for calculating the Tau value, and with the concepts used to create them."
"In this lecture , students found the entire exam review to be the most interesting part of class . They also thought using flow charts , making CDPs , and relation operators were interesting . There was n't enough feedback for a fifth rank for this particular class .","Most of the students found the exam review helpful. Some of them also liked learning about how to use flow charts, and how to plot the graphs. Some others liked the CDP problems, and the fact that regions of an equation use relational operators. A few students also liked the review session at the end of class."
"The students were excited to learn about while loops and observe the thermocouple demonstration . They were also interested in Taylor series expansion , flow charts , and logs in loops .","Most of the students found learning about while loops and their applications as interesting. Some others liked the thermocouple demonstration, the Taylor series, and the practice session."
"The students found Milestone 2 , complex loops , and for loops interesting . They also enjoyed","Most of the students found for loops, complex loops, and logical operators as interesting. Some others liked using matrix operations, creating flowcharts, and working on milestone 2."
"During this lecture , the students struggled with loops , specifically while loops , understanding the problem set , and flowcharts . Additionally , some students thought nothing was challenging or were confused about the final project .","Most of the students had trouble with the problem set and the flowchart for the while loop. Some others had problems with understanding the concepts of the problem sets, and how to create a flowchart based on the loop. A few students also had issues with the implementation of the Taylor series."
"During this lecture , the students struggled with milestone 3 , creating the regressions , and understanding the feedback milestone 2 . The also found SSE and the algorithms challenging .","Most of the students had trouble with the implementation of the M3 algorithm. Some of them had problems with the plot of the regressions, and how to use the SSE in the algorithm. A few others had trouble understanding how to find the price as a function of time. A couple students also had trouble calculating SST and SSE, and the final step of M3."
"The students were interested in milestone 4 , the feedback form milestone 3 , and trying to improve their algorithm . They also enjoyed working with the SSE values and learning about the technical brief .","Most of the students found the feedback on the M3 algorithm as interesting. Some others liked working on M4, the SSE mod, and learning about what went wrong with the algorithm in the first place."
"The responses indicate that converting time in decimals to hours was the most challenging part of this class session . The rest of the class found the fix function , functions in general , and the effectiveness quiz challenging . Additionally , a good amount of the class found nothing challenging .","Most of the students had trouble with the conversion of time to decimal, and the fix command used to do it. Some others had problems with the problem set and the quiz. A few students also had issues with using new functions in matlab."
The students mostly found the peer reviews interesting . Some enjoyed learning about other team 's thought processes and milestone 5 . Others simply enjoyed writing the technical brief or meeting new people .,"Most of the students found getting feedback from other teams on their technical briefs as interesting. Some others liked learning about other teams's approaches to their technical analysis. A few others liked using the class time to go over Milestone 5, and a few liked the peer review."
"The students found learning about the final project the most interesting part of class . They also enjoyed learning about for loops , while loops , and loops in general . Last , they were interested in completing the assignments .","Most of the students found learning about for loops as interesting. Some others liked the PS10 project, paired programming, and using different loops for different purposes."
"Most of the students found meeting their new team members to be the most interesting part of lecture . The rest enjoyed the clock problem , learning about how to work in a team , paired programming , and new Matlab Functions .","Most of the students enjoyed learning about the concepts of teaming and working with new teammates. Some of them also liked the paired programming exercise, and the concept of the new teams. Some others liked the concepts related to efficiency, efficiency, and how to use MATLAB to solve problems."
"Most of the students struggled with nothing at all or parts of user defined functions . Some found using polyval/polyfit commands , finding the inputs or outputs , and the least squares method challenging .","Most of the students had trouble with the implementation of the UDFs. Some of them had problems with using the user defined functions, and the problem set for Problem 2. Some others had issues with the plot of the PS problem set, and using the least squares method."
"In this lecture , the students thought Milestone 1 , the project , and complex loops were interesting . They also enjoyed working as a team and learning about first order systems .","Most of the students enjoyed learning about complex for loops, especially the first iteration of M1. Some others enjoyed working on the team project and the thermocouple project. A few others liked learning about how to use descriptors to solve first order equations."
"The students found creating user defined functions , executive functions , and combining all of the functions together very interesting . They also enjoyed paired programming and the in-class assignment .",Most of the students found creating user defined functions as the most interesting part of the class. Some others liked using the executive function and calling the other functions from the UDF. A few others liked paired programming and working with a partner.
"In this lecture , the students found creating cumulative distribution plots , the histogram right function , and their new partners to be the most interesting part of class . They also enjoyed learning about bin widths and subplots .","Most of the students enjoyed learning about the CDP plots. Some others liked using the histogram right function, paired programming with a new partner, and learning how to use histograms to create plots."
"Mostly , students struggled creating user defined functions , calling functions within other functions , and running executive functions . They also found handling variables challenging . Some students did n't find anything challenging at all .","Most of the students had no issues with the class. Some students had trouble with the implementation of user defined functions, especially the executive function. Some others had problems with creating and using sub functions. A few students had issues with how to set up the variables in the UDF's and how to use them."
"In general , most students struggled with modifying the bins , making the CDP , and using the histogram right commands . A few students had trouble with histograms in general or finding the descriptive statistics .","Most of the students found the histogram right command as confusing. Some of them had trouble with the bin edges and the plots. Some others had problems with plotting the CDP plots. A few students had trouble finding the correct bin values, and a few others had issues with the histograms and their plots."
"In this lecture , the students mostly found UDFs , linearization , and CPD confusing . They also struggled with function discovery or nothing at all .","Most of the students had trouble with user defined functions. Some others had problems with linear regression, CDP plots, and finding bin edges in histograms. A few students had no issues, and a few had trouble using the UDF."
"The students thought the wording of the assignment and linearization was challenging . They also struggled with UDFs , nothing , and the general forms of the equations .","Most of the students had trouble with the problem set questions in Problem 2 of PS07. Some of them had no issues, but some of them were confused about how to choose the best representation of the data, and how to use the logarithmic form of the equations. Others had trouble understanding the differences between linear and general forms of equations, and plotting the best fit of the linearized equations."
"Learning the specific syntax was the most challenging for the students . They also struggled with setting up MATLAB by mapping to the VPN and saving the files . Last , using the script files and the problem set was challenging for the students .","Most of the students had trouble with using MATLAB. Some of them were confused about how to create a script file, and how to use it. Some others had problems with the `` matrix dimension '' and the `` fprintf '' command. A few others had issues with finding the correct location to upload a file."
"Overall , the students found either linearizing the plots or nothing at all confusing . They also struggled using the subtitle command , implementing logarithmic scale , and determining which equations to use to best represent the desired graphs .","Most of the students had no issues with the class. Some of them had trouble with the derivations of the equations, especially the derivation of linear and general forms. Some had problems with the suptitle command, and the log vs log graph. A few others had trouble finding the appropriate graph for a given equation, and a few struggled with the paired programming activities."
