oracle,generated_summary
"During this lecture students had trouble with point estimates , interval estimates , estimators , understanding the difference between theta and theta hat , and the mean square error proof .","Most of the students found point estimator and bias as confusing. Some students also had trouble with mean square error, interval estimation, Q -LRB- and Q -RRB-, and Q bar."
"Of the students that were confused , most of them were confused about type 2 error . The rest were confused about hypothesis testing in general , the critical value and P value , and the power of the test .","Most of the students found Type 2 Error and Power of the Test as confusing. Some students also had trouble with Critical Value, H1 and H2, and H3."
"Most students had trouble with topics related to the F distribution . There were also general questions regarding the parameter estimation and hypothesis testing . Minor questions included box plot outliers , the lognormal , and confusing or incorrect solutions to review problems .","Most of the students found F Distribution questions challenging. Some students also had trouble with Box Plot, Lognormal, Critical Value, and conclusive interval. A few students also struggled with the exam."
"This lecture , students had trouble with understanding and finding means and medians , understanding sampling distribution , and reading the graphs . Some students also had trouble with x-bar . A large number of students -LRB- 21 -RRB- had no problems .","Most of the students found nothing challenging. Some students had trouble with Sampling Distribution of Mean, X-bar Distribution, and the relation between mean and median. A few students also had trouble understanding the difference between empirical and theoristic distributions."
"There were two main sources of confusion : the derivation of the chi-squared distribution , and the explanation of the sample variance distribution . A minority found the theorems and proofs hard to understand and follow .","Most of students found Sampling Distribution of Sample Variance and Chi-squared Distribution as confusing. Some students also had trouble with the last part of the lecture, the last proof of chi-square, and the last equation of the class."
"Most students found the hypothesis testing the most interesting example , along with error bounding and rejection of the null hypothesis . The students found the guilt analogy very helpful , as well as the examples used to introduce the main ideas .",Most of the students found hypothesis testing as interesting. Some students found the concept of critical value for error and the Guilt Apparatus interesting. A few students also found the concepts of H0 and H1 and H0/H1 error bound interesting.
"Most students had trouble with ps questions . Otherwise , confusion was scattered . Of those confused , F distribution was a trouble point , along with type 2 error and finding the confidence interval .","Most of the students had trouble with the PS questions, especially Type I and II error. Some students also had problems with F Distribution, Alfa and beta relations, and the assistant. A few students were confused about the power of test."
"In this lecture , students enjoyed interval estimations , finding confidence intervals and upper and lower bounds , and using one-sided intervals . Students liked the examples given in class .",Most of students found interval estimation interesting. Some students found finding upper and lower bounds of the confidence interval interesting. A few students were interested in the example of one-sided and two-sided interval estimation. A couple students also found transformation of estimations into standard normal and t-distributions interesting.
Most students liked using the chi square distribution to determine goodness of fit . Several others also liked hypothesis testing on multiple samples and the multinomial distribution . A few others liked simulations and paired observations,"Most of students found the test of chi square distribution and fit test interesting. Some students also found hypothesis testing and paired experiments interesting. A few students were interested in Multinomial Distribution, nothing, and variance."
"The bias of an estimator and possible causes was a popular topic . Point estimation , interval estimation , and mean square error were almost as popular .",Most of the students found interval estimation and bias of an estimator as interesting. Some students also found point estimation and MSE interesting. A few students found sampling from population and project delivery interesting.
"In this class , students had trouble with confidence intervals , finding lower bounds , and whatever was taught at the very end of class . Students also had some problems with pvalue and critical values .",Most of students had trouble with the last part of lecture. They were confused about finding the lower or upper bound for hypothesis testing. Some students also struggled with confidence intervals and significance level. A few students also found Critical Value and P Value confusing.
"Students were confused during the practice session and would like more detail . They had trouble understanding point estimates , and how to use rstudio . Students were also confused what the differences between capital and lowercase X values represented . Some did not understand what confidence intervals were acceptable .","Most of the students had trouble with point estimates, especially the problem session. They were confused about sample estimation, r code, and how to solve the problem. Some students also had problems with the homework. Some others had trouble understanding the F distribution and the difference between capital and small x-bar."
"In this lecture students enjoyed learning about Type 1 error , P-values , Alternate steps for hypothesis testing , rejecting the null hypothesis , and the steps to hypothesis testing .","Most of students found P Value and Alternative Methods of Hypothesis Testing as interesting. Some students also found Type I and II errors interesting. A few students found Confidence Interval, Critical Point and Regression interesting."
"Most students found that having problems in preparation for the exam along with solutions was very helpful . Among topics , the log normal and the F distribution were the most popular , followed by the confidence interval and population mean/variance .",Most of the students found lognormal and PS questions interesting. Some students also found study set questions and chi squared confidence interval interesting. A few students found the 23rd and 24th questions mostly interesting.
"In this lecture students were very interested in point estimates . They were also happy that they received explanations for their homework problems . Students thought the `` target '' example of point estimates was interesting , and also enjoyed learning about the concept of an estimator .","Most of the students found point estimate as interesting. Some others found R homework and the concept of estimators interesting. A few students also found the problem that we covered in this lecture, the problem of choosing between differen population estimators, and the examples over targets interesting."
"Most students had trouble understanding why the normal probability was plotted , and in particular how it relates to the histogram . A smaller group had trouble understanding box and whisker plots and relating the mean to the median .",Most of the students found normal probability plots and boxplots to be confusing. Some others had trouble with histograms and the difference between histogram and normal probability plot. Some students also struggled with box-and-whisker diagrams and finding mean and median in histograms. A few students also had problems with Pareto charts and the numerical example.
"Students mostly found Regression and Kaggle.com interesting . Some also found Derivations , Beta1 and Beta0 , and SSR and SST interesting .",Most of students found regression as interesting. Some students also found TAB and Burger King example interesting. A few students found finding beta0 and beta1 interesting.A few students also enjoyed finding error and drawing fx.
"The interval estimation was the most interesting topic of the day , with the confidence interval a close second . Students found it helpful to see examples of each distribution , in particular transforming equations to standard normal .","Most of students found interval estimation interesting. Some students found finding the upper and lower confidence intervals of estimations interesting. A few students also found the example of one-sided and two-sided interval estimation, transformation logic, and t-distributions interesting."
"It was helpful to see the relationships between the various distributions , and concrete examples of each . In particular , the explanation for the chi-squared distribution was particularly good , as was the derivation of the central limit theorem .",Most of the students found Central Limit Theorem and Normal Aproximation of Binomial Distribution as interesting. Some others found Sampling Distribution of Sample Variance and Chocolates interesting. A few students also found Chi-squared Distribution interesting.
"Students found interval estimates and learning about bias the most interesting . Many students also found point estimates interesting . A few students liked using the Mean Square Error , and a few liked using theta .",Most of the students found interval estimation and bias of an estimator as interesting. Some students also found point estimation and MSE interesting. A few students found sampling from population and project delivery interesting.
In this lecture the majority of students had problems working with multidimensional distributions and using chisquare for goodness of fit . A lot of students had no problems . A few students had other problems such as using paired observations or understanding the use of simulations .,Most of students found Multidimensional distribution and goodness of fit test as confusing. Some students were confused about chi square distribution and why it is chisquare. A few students also had trouble with failure to reject limit in multidimensional distributions.
"Most students found regression and multiple linear regression interesting , followed by ANOVA , and the relationship between the F distribution and regression .","Most of students found ANOVA and Residual Analysis as interesting. Some students also found Multiple Linear Regression and Assumptions of Linear regression interesting. A few students found B1 Hypothesis, F Distribution and Coefficient of determination interesting."
"Students had problems with the chi-square analysis , determining normal/binomial distributions , and sample variance . A surprisingly large amount of students had no problems this lecture . One student had trouble with the central limit theorem .","Most of the students found Sampling Distribution of Sample Variance and Chi-squared Distribution as confusing. Some students also had trouble with the last part of the lecture, the proof of chi-square, and the last equation used to derive the variation in sample variance."
"Very few students had trouble with the day 's lesson . Of the students that had trouble , most mentioned pooled variance , and paired observations . A smaller portion mentioned the degree of freedom formula was hard to understand , and another portion felt more examples were needed .",Most of the students found paired observations and pooled variance as confusing. Some students also had trouble with Paired Approximation of Pool Variance and Paired Observation examples of theories.
"Most students found the concept of the point estimator interesting , as well as the relevant examples . Answers to homework questions were very helpful .","Most of the students found point estimate as interesting. Some others found R homework, the problem that we covered last lecture, and the concept of estimator logic interesting. A few others found nothing interesting."
"In this lecture students mostly had problems with pooling variance , working with two samples , and whatever was taught in the last part of class . Some students had trouble with alpha/beta computations , but many had no issues .","Most of students found the last part of the lecture confusing. Some students also had trouble with pooled variance, test on two means, and Type II error."
"The source of small confusion was from the usage and derivation of the F distribution , the confidence level of variance , the chi square distribution , and how the degrees of freedom were found in the F distribution .","Most of the students found chi-squared and F-distributions to be clear. Some others had trouble with Standard Error, confidence level, degrees of freedom, and the use of F distribution. A few students also had problems with S-1-square and S-2-square."
"Students were interested in using chi-square distributions , the central limit theorem , reading tables , and calculating degrees of freedom . Students seemed to like the `` Cheesecake '' problem .","Most of the students found the concepts related to chi-square distribution and central limit theorem to be interesting. They also found reading tables, cheesecake question and normal distribution interesting. A few students had trouble with the formula for a chi-squared distribution."
"In this lecture , students liked learning about how sample size effected the power of the test , working with two tailed problems , relationships with the beta value , finding sample size , and the summary of tests they can use .",Most of students found finding sample size for power and beta relationship interesting. Some students also found one tailed test and two tailed interval interesting. A few students were interested in Type I and II error tests and the calculation of error. A couple students found the relationship between sample size and confidence level interesting.
"Most students found the distribution of beta1 along with its mean and variance interesting , as well as topics related to SSE , SST , and SSR . Students also found regression a good topic .","Most of students found SSE and SST/SSR/SSE relationship interesting. Some students also found B0 and B1 as interesting. A few students were interested in distribution of beta variance of beta 1 and B0/B1, and regression relationship between SST and SSE."
"In this lecture , students enjoyed having graphical depictions of the different types of distributions , and learning about Q-Q Plots . They also enjoyed the simulation , learning how median and mean change depending on the type of distribution , and Empirical vs Theoretical means and medians .",Most of the students found Q-Q plot and the difference between empirical and theoretical mean and median as interesting. They also found the concept of sampling of distributions interesting. Some students found the concepts of normal distribution and sampling of Samples interesting. A few others found nothing interesting.
"An overwhelming majority of students found type 2 error interesting . The rest found type 1 error , confidence intervals , p values , and different methods for hypothesis testing interesting .",Most of the students found Type 2 Error and Type 1 Error interesting. Some students also found confidence interval and P Value interesting. A few students were interested in Hypothesis Testing and the different ways of testing.
"In this lecture students were interested with type 2 error , the relationships between alpha and beta , using F distributions , hypothesis testing on variance , and confidence intervals .","Most of students found Type 2 Error and F Distribution as interesting. Some students also found Alpha and Beta Relationship between alpha and beta, Confidence Interval, and Application of F Distribution interesting. A few students were interested in Type I and II error."
"In this lecture students mostly had trouble with the Normal Probability plots and the Box plots . They also had some trouble understanding histograms , finding means and medians , and finding quartiles .",Most of the students found normal probability plots and boxplots to be confusing. Some others had trouble with histograms and the difference between histogram and normal probability plot. Some students also struggled with box-and-whisker diagrams and finding mean and median in histograms.
"Most had no confusion . Any existing confusion was related to the chi squard and normal distributions . Many students had specific questions about problems in the problem sets , e.g. , box and whisker plots , and some commented that the pace is too slow .","Most of the students had no issues with the lecture. A few students had trouble with the quiz questions, especially the question with cheesecake. Some others had problems with normal distributions and the derivation of chi-square distribution. A couple students also had issues with histograms and box plots."
In this lecture students mostly had issues with regression and the goodness of fit test with chi square . Two students had trouble with the practice session . A lot of the students had no problems .,"Most of students found nothing confusing. Some students had trouble with fit test, chi square test, and nothing. A few students also had problems with PS, and the fact that xi is not a random variable."
"In this lecture students mostly enjoyed using Chisquare to test goodness of fit . Students also liked working with 2 samples , multinomial distributions , simulations , and paired experiemnts .","Most of students found chi square goodness of fit test interesting. Some students were interested in Multinomial Distribution, paired experiments, and nothing. A couple students found nothing interesting. A few students also found the measurement of error in multinomial distribution interesting."
"In this lecture students had trouble with Multiple Regression , Anova Tables , and the practice session . A lot of students had no issues .",Most of the students found ANOVA/Multiple Linear Regression and F test for regression as confusing. Some students also had trouble with hypothesis testing with Bo.
"Students enjoyed learning about the comparison between binomial and normal distributions , chi-square distributions , and the central limit theorem . They also found sampling distributions interesting and very much enjoyed the chocolate as positive reinforcement .",Most of the students found Central Limit Theorem and Normal Aproximation of Binomial Distribution as interesting. Some students also found Sampling Distribution of Sample Variance and Chocolates interesting. A few students found the examples relating to Chocalate and the distribution of samples interesting.
"In this lecture students enjoyed using Beta1 , regressions , and SSR/SSE/SST .","Most of students found SSE and SST/SSR/SSE relationship interesting. Some students also found B0 and B1 as interesting. A few students were interested in distribution of beta variance of beta 1 and B0/B1, and regression relationship between SST and SSE."
Most students found regression and its examples and the derivation interesting . A smaller number of students mentioned kaggle.com as a useful site .,Most of students found regression as interesting. Some students also found TAB and Burger King example interesting. A few students found finding beta0 and beta1 interesting.A few students also enjoyed finding error and drawing fx.
"In this lecture students greatly appreciated the time spent going over problems . They also liked lognormal problems , clarification on F Distributions , evaluating probabilities , and solving problems with 2 variables .","Most of the students found Lognormal and F Distribution interesting. Some students also found Exam, Bias of S ^ 2, and the 23rd and 24th questions interesting."
"In this class students had problems interpreting box and whisker plots , and chi-square distributions . A few students had issues with Normal Distributions , such as determining sample size or creating plots . Two students were confused about the 75 minute quiz . Most students had no problems with this class .","Most of the students had no issues with the lecture. Some students were confused about the derivation of chi-square distribution and the quiz. Some others had trouble with normal distributions, cheesecake question, histogram and box plots, and finding mean, median and qq plots."
"Many students felt they understood the F and T distributions after today 's lecture . Auxiliary topics , including the transformation between distributions and the many examples improved understanding .",Most of the students found F Distribution and T Distribution interesting. Some others found the history of student distribution and chi square distribution interesting. A few students also found comparing variances with F distribution and reading tables interesting.
"Many of the students found paired observations interesting , followed by pooled variance . A smaller but significant number mentioned sample relations , the t distribution , and dependency as interesting topics .","Most of the students found paired observations and pooled variance interesting. Some students also found differences between first and second mts, comparing two sampl, and comparing means as interesting."
"Most students found the confidence interval computation most interesting , along with the F distribution . Several students pointed out that seeing derivations of formulas was helpful -LRB- in comparison to just memorizing them -RRB- .",Most of the students found F Distribution and Confidence Interval interesting. Some others found standard error and chi square interesting. A few students also found the formulas to be interesting.
"In this lecture students had trouble with pooled variance , paired observations , and the welch formula .",Most of the students found paired observations and pooled variance as confusing. Some students also had trouble with Paired Approximation of Pool Variance and Paired Observation examples of theories.
All student responses were either about regression or the goodness of fit test .,"Most of students found goodnes of fit test and regression analysis interesting. Some students also found chi square and linear regression interesting. A few students found chi squared and mean and variance of regression regression interesting, while a few students were interested in fit test."
"Of the students that had problems , most of them had trouble with the chi squard distribution as it relates to goodness of fit , and the multinomial distribution . A very small minority mentioned paired observations and the explanation for simulations as trouble spots .",Most of students found Multidimensional Distribution and goodness of fit test as confusing. Some students were confused about chi square distribution and why it is chisquare. A few students also had trouble with failure to reject limit. A couple students were unsure how to determine significance level in multidimensional distribution.
"Many students found various definitions confusing , in particular the sum/difference formulas with SSR , SST , and SSE . The remainder of students that had trouble did not go into more detail besides mentioning that regression was a source of confusion.Task3 : Extractive summary . Select five most representative sentences in order as the summary . -LRB- Use the sentence index number . -RRB- Rank1 : ____ 19 _____ Rank2 : ____ 27 _____ Rank3 : ____ 34 _____ Rank4 : ____ 1 _____ Rank5 : ____ 12 _____","Most of students found SSE, SSR, Poisson, and SST as confusing. Some students also had trouble with the difference between SSE and SSR. A couple students had problems with regression, and a couple students struggled with SST and beta head."
"Taking samples and computing the sampling distribution , in particular the sampling distribution of the mean was the main point of confusion today . Others had problems interpreting plots of x-bar , and mean and median .","Most of the students found nothing challenging. Some students had trouble with Sampling Distribution of Mean, X-bar Distribution, and the relation between mean and median. A few students also had trouble understanding the difference between empirical and theoristic distributions, and how to find mean."
"In this lecture , students had trouble in the practice session , and with using f distributions in hypothesis testing . They also had trouble with type 2 error , and deciding which part of the graph to use to check a hypothesis .","Most of the students had trouble with the PS questions, especially Type I and II error. Some students also had problems with F Distribution, Alfa and beta relations, and the assistant. A few students were confused about the power of test."
"In this lecture students had trouble with beta estimates , confusion about n-2 , SST , and whatever was taught at the end of the lecture . Some students had no problems . It was hard to find trends for this sample , as each student seemed to have a different issue .","Most of the students found everything clear. Some students had trouble with B1 estimator, n-2, SST and S/N-2. A few students also had problems with the test for B0 and B1. A couple students also struggled with Ssr and Sxx."
Most students were not clear on how to read the F-table . There were also not enough examples to clarify when a given distribution to be used . About half the students felt there was nothing confusing .,"Most of the students found F-distributions to be clear. Some students had trouble with T-distribution, reading probabilities from tables, and the transformation between Tdist and chi square tables. A few students also had trouble understanding how to apply the random variables."
The chi squared distribution was the most interesting topic of the day . Discussion related to the sample distribution and the central limit theorem was also helpful . Technical details covered during problem set hours were useful .,"Most of the students found the concepts related to chi-square distribution and central limit theorem to be interesting. They also found reading tables and sample distribution interesting. Some students found cheesecake question, normal approximation and the problem with cheesecake interesting."
"In this lecture students enjoyed learning about assumptions , multiple regressions , ANOVAs , Linear Regressions , and residual analysis .",Most of students found Residual Analysis and Assumptions of Linear Regression as interesting. Some students also found ANOVA and F Distribution and B1 Hypothesis interesting. A few students found Coefficient of determination interesting.
"Students mainly had difficulty understanding T distributions , and reading the tables of F distributions . They also had trouble with interpreting probability from graphs/tables , knowing which distribution to use in a given situation , and understanding the graphs of the distributions .","Most of the students found F-distributions to be clear. Some others had trouble with T-distribution, reading probabilities from tables, and the transformation between Tdist and chi square tables."
"Students found reading tables of F and T distributions the most interesting . They also liked learning about the history of the T distribution , converting between distributions , and obtaining probability from a distribution . Students also enjoyed that this was a 3-part lecture .",Most of the students found F Distribution and T Distribution interesting. Some students also found the history of student distribution and chi square distribution interesting. A few students found reading tables and comparison of sample variances interesting.
Many students had trouble understanding the point estimation . Another significant portion felt the homework solutions and the ps were explained too quickly .,"Most of the students had trouble with point estimates, especially the problem session. They were confused about sample estimation, r code and how to use it in general. Some students also had problems with homework and the lecture."
"Of the students that had trouble , most mentioned statistics relating to beta1 and beta0 , including hypothesis testing . Others mentioned regression in general , estimating beta1 , and SSR/SST .","Most of the students found everything clear. Some students had trouble with B1 and B0, SST, S/N-2, estimating Sigma, and hypothesis testing of B1. A few students also had problems with S/S/N ^, S-LRB-, and S-RRB-. A couple students also struggled with estimating SST."
"This lecture students enjoyed learning the relationships between formulas . They also liked learning about confidence intervals , standard error , the F distribution , and interval estimates .","Most of the students found F Distribution and confidence intervals as interesting. Some others found standard error, sample variance and chi square interesting. A few students also found learning how to transform intervals to distributions interesting."
"An overwhelming amount of students thought box-plots were interesting . A few were interested in histograms . Some students also liked looking at Empirical and Theoretical graphs , seeing the applications of the graphs , and normality testing .","Most of the students found the box and whisker diagrams interesting. Some others found the histogram concept and graphs interesting. A few students also found Normal Probability Plot, Pie charts and charts, and the difference between emprical and theoristic distributions interesting."
"Students had trouble with estimating the difference between two population means , and the procedure for what to do when variance is unknown . Some students also had trouble reading the table for one-sided intervals and obtaining the probability from Z values . Many students had no problem this lecture .","Most of the students found Estimation of the Difference between Two Population mostly clear. A few students had trouble with T Distribution, Verbal questions, and reading the z values. A couple students also had problems with the examples."
"Half the students did not have problems . Of the students that had trouble , most mentioned multiple linear regression , then ANOVA tables , hypothesis testing , and the F distribution .","Most of the students found ANOVA/Multiple Linear Regression, hypothesis testing and F test for regression as confusing. Some students also had trouble with PS hour, Ssr and SST."
"The majority of students that had trouble had confusing related to hypothesis testing , in particular H1 vs H0 . A smaller proportion had trouble understanding type 1 error , critical value , and the solution to the exam question solved in class .","Most of the students found nothing challenging. Some students had trouble with Type 1 error, H0 and H1, the exam question, and the last example of the lecture. A few students also struggled with probability of making a mistake, and a few others were confused about the application of hypothesis testing."
"In this lecture , students liked using Hypothesis testing , finding and defining H1 and H0 , finding error , and the examples used to illustrate rejecting the null hypothesis .",Most of the students found hypothesis testing as interesting. Some students found the concept of H0 and H1 and the concepts of error bound and critical value for error interesting. A few students also found the Guilt Apparatus and the test examples interesting.
"Most students were not confusing . Most existing confusing came from the estimation of the difference between two population means . Some came from data interpretation , and when to use the t distribution .","Most of the students found Estimation of the Difference between Two Population mostly clear. A few students had trouble with R estimator, reading the z values about probabilities, and choosing between two populations. A couple students also had problems with variance."
"The entire class answered either regression or goodness of fit test . Regression was mentioned by about two-thirds the class , while the remaining third liked the goodness of fit test .","Most of students found goodnes of fit test and regression analysis interesting. Some students also found chi square and linear regression interesting. A few students found chi squared and mean and variance of regression regression interesting, while a few students were interested in fit test."
"The `` teta '' variable in point estimation was a source of trouble for several students , as well as the derivation of MSE . The concepts related to point estimation , interval estimation , and MSE were minor sources of confusion .","Most of the students found point estimator and interval estimation as confusing. Some students also had trouble with mean square error, the theorem regarding to point estimators and the difference between teta and teta variable, and bias estimator."
"Most students found type 2 errors interesting . A minority -LRB- of 2-4 each -RRB- found type 1 errors , confidence intervals , beta number , and p value interesting .",Most of the students found Type 2 Error and Type 1 Error interesting. Some students also found confidence interval and P Value interesting. A few students were interested in different ways of testing our hypothesis.
"In this lesson students had trouble with type 1 error , the question went over that was on the exam , deciding to reject H0 or not , applications of hypothesis testing , and the playing cards example . Students would have liked more examples of going through the problems so they could understand the process better .","Most of the students found nothing challenging. Some students had trouble with Type 1 error, H0 and H1, and the last example of the lecture. Some others struggled with probability of making a mistake, playing cards, M-8 m-25 problem, and finding the critical value."
"There were two fundamental issues with the class . One , the students felt rushed and were unable to complete the required exercises , and two , the teaching assistant was seen as disorganized and rushed .",Most of the students had trouble with the last two questions of the lecture. They struggled with the R session. Some students found the last 2 questions of ps questions challenging. Some others had problems with median and mean. A few students also struggled with creating data and understanding R.
"In this lecture students were confused by lognormal problems , what the comment after finding the probability of something , f distributions , and deciding upon accuracy of population parameters . Students had trouble understanding the answers to the practice problems .","Most of students found F Distribution questions challenging. Some students also had trouble with the exam questions. Some others struggled with the decision of what probability implies conclusive result. A few students also struggled with Lognormal, Central Limit Theorem, Boxplot-outliers, and critical value."
"Students had trouble knowing when to use R , and would have liked more examples . Some students had trouble using Rstudio . They were also concerned about the questions in the practice session , as they did not get to go over them .",Most of the students had trouble with the last two questions of the lecture. They struggled with the R session. Some students found the last 2 questions of ps questions challenging. Some others had problems with median and mean. A few students also struggled with creating data and understanding R.
"In this lecture students really only had problems with F distributions . There were a few students with problems such as intervals and standard error , but most students either had no problems or trouble with F distributions .","Most of the students found F Distribution and Standard Error as confusing. Some students also had trouble with S-1-square and S-2-square. A few students had problems with degrees of freedom, chi squared and F Distribution."
"In this lecture students were mainly interested by paired observations and pooled variance . They also liked dealing with dependence , unequal variances , and using the t-distribution in new ways .","Most of the students found paired observations and pooled variance interesting. Some students also found differences between first and second mts, comparing two sampl, and comparing means as interesting."
