oracle,generated_summary
Students found creating complex loops and milestone 2 in general challenging . They also struggled creating for loops and flowcharts . Some were also confused or concerned about M1 feedback .,"Most of the students had trouble with the M2 milestone. Some of them had problems with complex loops, while loops, and nested structures. A few others had trouble understanding vectors and matrices. A couple students had no issues. A handful of students didn't fully understand the concepts presented in the class."
"The students struggled to understand how they needed to improve their algorithms , understanding milestone 4 , the refinement process , and creating regressions . Some did n't find anything challenging .","Most of the students had trouble with Milestone 4, especially the details of how to improve the algorithm. Some others had problems with the SSE mod, regression analysis, and finding a metric to measure algorithm efficiency."
"Most students found learning about specific syntax and commands in MATLAB while making new scripts interesting . Some students were simply interested in programming or Matlab in general . Last , they found learning about course mirror and meeting new people to be interesting as well .","Most of the students found learning how to use MATLAB and its code as interesting. Some others liked learning about the new CourseMIRROR app, and how it can be used to solve problems. A few others liked using vectors in matlab, and the fact that they can get extra credit for using the app."
"In this lecture , most of the students enjoyed creating histograms , working with their team members , and modifying the histograms . They also enjoyed applying descriptive statistics and learning different ways to display data .","Most of the students found creating histograms in MATLAB as interesting. Some others liked working with a partner, using descriptive statistics, and plotting histograms. A few others liked using the histogram to analyze data."
"For the most part , students found plotting in general to be challenging . Next , they found the commands and formatting of plots to be difficult . Last , they struggled specifically with scatter plots and importing the data to plot .","Most of the students had trouble with plotting multiple plots and using the plots. Some of them had trouble understanding the syntax of the plots, and the differences between the plots and the scatter function. Some others had trouble importing data files, and others had problems with the plots themselves. A few students had no issues."
"The students found Milestone 1 , solving for tau , and creating multiple ways to solve the problem challenging . They also struggled with the problem sets . Some did n't find anything challenging .","Most of the students had trouble with the concept of the milestone 1, and how to calculate the tau value, as well as the problem set. Some others had trouble coming up with different ideas for calculating the value of the variable tau, and some had problems with problem sets, and the implementation of the project."
"In this lecture , students found the entire exam review to be the most interesting part of class . They also thought using flow charts , making CDPs , and relation operators were interesting . There was n't enough feedback for a fifth rank for this particular class .",Most of the students found the exam review helpful. Some of them also liked learning about flow charts and how they are used. A few others liked the CDP problems and the review session at the end of class.
"The students were excited to learn about while loops and observe the thermocouple demonstration . They were also interested in Taylor series expansion , flow charts , and logs in loops .","Most of the students enjoyed learning about the while loop. Some others liked the thermocouple demonstration, the practice session, and the exam."
"The students found Milestone 2 , complex loops , and for loops interesting . They also enjoyed","Most of the students found for loops, complex loops, and logical operators as interesting. Some others found the implementation of these loops and their use in complex loops as interesting, as well as how to decide when to use a loop."
"During this lecture , the students struggled with loops , specifically while loops , understanding the problem set , and flowcharts . Additionally , some students thought nothing was challenging or were confused about the final project .","Most of the students had trouble with the problem set and the flowchart for the while loop. Some others had problems with the implementation of the while loops, and the problem sets in general. Some students also had trouble understanding the concept of the tolerance value in problem set 10, and how to create a flowchart."
"During this lecture , the students struggled with milestone 3 , creating the regressions , and understanding the feedback milestone 2 . The also found SSE and the algorithms challenging .","Most of the students had trouble with the implementation of the M3 algorithm. Some of them had problems with the plot of the regressions, the SSE and how to use them. Some others had trouble understanding how to find the price as a function of time, and the grading of M3."
"The students were interested in milestone 4 , the feedback form milestone 3 , and trying to improve their algorithm . They also enjoyed working with the SSE values and learning about the technical brief .","Most of the students found the feedback on the M3 algorithm as interesting. Some others liked working on M4 and the SSE mod, and learning about the study abroad program."
"The responses indicate that converting time in decimals to hours was the most challenging part of this class session . The rest of the class found the fix function , functions in general , and the effectiveness quiz challenging . Additionally , a good amount of the class found nothing challenging .","Most of the students had trouble with the conversion of time to decimal. Some of them had problems with the fix command, and the quiz. A few others had trouble finding the correct time to use in matlab. A couple students had issues with the matlab code, and one student had trouble understanding the quiz questions."
The students mostly found the peer reviews interesting . Some enjoyed learning about other team 's thought processes and milestone 5 . Others simply enjoyed writing the technical brief or meeting new people .,"Most of the students enjoyed getting feedback from other teams on their technical briefs. Some of them also liked learning about other teams's approaches to the same problem. Some others liked the concept of peer review, and how it can be used to improve their code."
"The students found learning about the final project the most interesting part of class . They also enjoyed learning about for loops , while loops , and loops in general . Last , they were interested in completing the assignments .","Most of the students found learning about for loops as interesting. Some of them found the concepts related to the new loops and how they can be used to create new functions as well as the concepts of paired programming and the PS10 project. Some others liked the project overview, and the examples of using different loops for different purposes."
"Most of the students found meeting their new team members to be the most interesting part of lecture . The rest enjoyed the clock problem , learning about how to work in a team , paired programming , and new Matlab Functions .","Most of the students found the concept of teaming as interesting. They liked learning about new team members and their backgrounds. They also liked the paired programming exercise, and the concepts of meeting and working with new teammates. Some of them also liked converting time to decimal and using MATLAB to solve problems."
"Most of the students struggled with nothing at all or parts of user defined functions . Some found using polyval/polyfit commands , finding the inputs or outputs , and the least squares method challenging .","Most of the students had trouble with the implementation of the UDFs. Some of them had problems with using the user defined functions, and using the least squares method. Some had trouble understanding the concept of the polyval and polyval command. Some others had trouble using the plots and plots in matlab."
"In this lecture , the students thought Milestone 1 , the project , and complex loops were interesting . They also enjoyed working as a team and learning about first order systems .","Most of the students found learning about complex for loops as interesting. Some of them also liked working on the project for the first time, and the concept of the milestone. Some others liked the thermocouple project, and finding the variables in the equations."
"The students found creating user defined functions , executive functions , and combining all of the functions together very interesting . They also enjoyed paired programming and the in-class assignment .",Most of the students found creating user defined functions as interesting. Some of them also liked using the executive function and calling the other functions from the UDF. A few others liked paired programming and using a partner's UDF to create a new function.
"In this lecture , the students found creating cumulative distribution plots , the histogram right function , and their new partners to be the most interesting part of class . They also enjoyed learning about bin widths and subplots .",Most of the students found creating the CDP plots and using the histogram right function as interesting. Some others liked paired programming and the examples of histograms. A few others liked using the cumulative distribution plots and the differences between histograms and regular plots.
"Mostly , students struggled creating user defined functions , calling functions within other functions , and running executive functions . They also found handling variables challenging . Some students did n't find anything challenging at all .","Most of the students had no issues with the class. Some students had trouble with the implementation of user defined functions, especially the executive function. Some others had problems with creating and using sub functions. A few students had issues with setting up variables in the UDFs, and the problem set for Problem 2."
"In general , most students struggled with modifying the bins , making the CDP , and using the histogram right commands . A few students had trouble with histograms in general or finding the descriptive statistics .","Most of the students found the histogram right command as confusing. Some of them are still struggling with the process of creating histograms. Some others are still having trouble with the bin edges, and others are struggling with plotting the CDP plots."
"In this lecture , the students mostly found UDFs , linearization , and CPD confusing . They also struggled with function discovery or nothing at all .","Most of the students had trouble with user defined functions, especially the CDP plots. Some others had problems with Linear Regression, Linearization, and finding the bin edges on histograms."
"The students thought the wording of the assignment and linearization was challenging . They also struggled with UDFs , nothing , and the general forms of the equations .","Most of the students had trouble with the problem set questions in Problem 2 of PS07. Some of them had no issues. A few had problems with plotting the linearized equations, finding the y-axis, and determining when to use the logarithmic or general form of an equation. A couple students had issues with using the UDF and the plot of the best fit."
"Learning the specific syntax was the most challenging for the students . They also struggled with setting up MATLAB by mapping to the VPN and saving the files . Last , using the script files and the problem set was challenging for the students .","Most of the students had trouble with the implementation of the script files. Some of them had trouble understanding how to use matlab, and how to create and edit them. Some others had problems with the `` matrix dimension '' and the `` fprintf '' command in MATLAB."
"Overall , the students found either linearizing the plots or nothing at all confusing . They also struggled using the subtitle command , implementing logarithmic scale , and determining which equations to use to best represent the desired graphs .","Most of the students had no issues with the class. Some had trouble with the derivation of general and linear equations, and finding the appropriate graph for each equation. A few had problems with the suptitle command, and the log vs log graph. A couple students had trouble using matlab."
