oracle,generated_summary
"Most students had trouble understanding why the normal probability was plotted , and in particular how it relates to the histogram . A smaller group had trouble understanding box and whisker plots and relating the mean to the median .","Most of the students found boxplots and normal probability plots confusing. Some others had trouble with histograms, the difference between histograms and normal probabilities plots, and the difference in mean and median."
"Students mostly found Regression and Kaggle.com interesting . Some also found Derivations , Beta1 and Beta0 , and SSR and SST interesting .",Most of the students found regression interesting. Some others found the derivation of regression and TAB example interesting. A few students also found crowdsearching and food processing interesting.
"The interval estimation was the most interesting topic of the day , with the confidence interval a close second . Students found it helpful to see examples of each distribution , in particular transforming equations to standard normal .","Most of the students found interval estimation and confidence intervals interesting. Some students also found the example of one-sided interval estimation, sampling distribution, and standard normal interval estimate interesting."
"It was helpful to see the relationships between the various distributions , and concrete examples of each . In particular , the explanation for the chi-squared distribution was particularly good , as was the derivation of the central limit theorem .","Most of the students found Central Limit Theorem and Normal Approximation to Binomial Distribution interesting. Some others found sampling distribution of variance, chi-squared distribution, and the examples relating to the concepts of Central Limit theorem interesting."
"Students found interval estimates and learning about bias the most interesting . Many students also found point estimates interesting . A few students liked using the Mean Square Error , and a few liked using theta .","Most of the students found interval estimation and point estimation interesting. Some others found bias and variance, MSE, and Mean Square Error interesting."
In this lecture the majority of students had problems working with multidimensional distributions and using chisquare for goodness of fit . A lot of students had no problems . A few students had other problems such as using paired observations or understanding the use of simulations .,"Most of the students found Multidimensional Distribution and Chi Square Distribution as confusing. Some students also had trouble with the goodness of fit test, and the problem of significance level. Some others had problems with the pooling and the last example."
"Most students found regression and multiple linear regression interesting , followed by ANOVA , and the relationship between the F distribution and regression .",Most of the students found ANOVA and ANOVA tables interesting. Some others found Assumption of Linear Regression and Residual Analysis interesting. A few students also found F Distribution and F test interesting.
"Students had problems with the chi-square analysis , determining normal/binomial distributions , and sample variance . A surprisingly large amount of students had no problems this lecture . One student had trouble with the central limit theorem .","Most of the students found everything clear. Some students had trouble with chi-squared distribution, sampling distribution of sample variance, and the last part of the lecture. Some others had trouble in understanding normal approximation to binomial distribution."
"Very few students had trouble with the day 's lesson . Of the students that had trouble , most mentioned pooled variance , and paired observations . A smaller portion mentioned the degree of freedom formula was hard to understand , and another portion felt more examples were needed .","Most of the students found nothing confusing. Some students had trouble with paired observations, pooled variance, and the Welch formula. A couple students had problems with the PS questions."
"Most students found the concept of the point estimator interesting , as well as the relevant examples . Answers to homework questions were very helpful .",Most of the students found the homework and point estimate interesting. Some others found nothing interesting. A few students also found the R homework and the problem that we discussed last lecture interesting.
"In this lecture students mostly had problems with pooling variance , working with two samples , and whatever was taught in the last part of class . Some students had trouble with alpha/beta computations , but many had no issues .","Most of the students found nothing confusing. Some students had trouble with the last part of the lecture, especially the last one. Some others had trouble in the last section of the class, and a couple students had problems with the pooled variance."
"The source of small confusion was from the usage and derivation of the F distribution , the confidence level of variance , the chi square distribution , and how the degrees of freedom were found in the F distribution .","Most of the students found F Distribution and the intervals used in estimation clear. Some students had trouble with S-1-square and S-2-square, and the variance interval. A few students also had trouble using the chi squared distribution."
"Students were interested in using chi-square distributions , the central limit theorem , reading tables , and calculating degrees of freedom . Students seemed to like the `` Cheesecake '' problem .",Most of the students found the concepts related to chi-square distribution and central limit theorem interesting. Some others found the sampling distribution and the tables interesting.
"In this lecture , students liked learning about how sample size effected the power of the test , working with two tailed problems , relationships with the beta value , finding sample size , and the summary of tests they can use .",Most of the students found sample size computation for power and beta teta relationship interesting. Some students also found Type I and II error tests interesting. A few students also enjoyed the two tailed test and the calculation of error.
"Most students found the distribution of beta1 along with its mean and variance interesting , as well as topics related to SSE , SST , and SSR . Students also found regression a good topic .",Most of the students found SSE and SST interesting. Some students also found regression and distribution of beta 1 interesting. A few students also were interested in SST/SSR/SSE relationship and SSE coefficients of determination.
"In this lecture , students enjoyed having graphical depictions of the different types of distributions , and learning about Q-Q Plots . They also enjoyed the simulation , learning how median and mean change depending on the type of distribution , and Empirical vs Theoretical means and medians .","Most of the students found Q-Q plots and the concepts of sampling distribution and normal distribution interesting. Some others found the relation between mean and median, scatterplot and normal probability plot interesting."
"An overwhelming majority of students found type 2 error interesting . The rest found type 1 error , confidence intervals , p values , and different methods for hypothesis testing interesting .","Most of the students found Type 2 Error and Type 1 Error interesting. Some others found confidence interval, P value, and the table for tyPe 1 error interesting."
"In this lecture students were interested with type 2 error , the relationships between alpha and beta , using F distributions , hypothesis testing on variance , and confidence intervals .","Most of the students found Type 2 Error and F Distribution interesting. Some others found confidence interval, Alpha and Beta relation between alpha and beta, and chi square interesting. A few students also found variance, F Distribution, and problem with F Distribution as interesting."
"In this lecture students mostly had trouble with the Normal Probability plots and the Box plots . They also had some trouble understanding histograms , finding means and medians , and finding quartiles .","Most of the students found boxplots and normal probability plots confusing. Some others had trouble with histograms, the difference between histograms and normal probabilities plots, and the difference in mean and median."
"Most had no confusion . Any existing confusion was related to the chi squard and normal distributions . Many students had specific questions about problems in the problem sets , e.g. , box and whisker plots , and some commented that the pace is too slow .","Most students found nothing confusing. Some students had trouble with the PS questions, and a few others had problems with chi-squared distributions. Some others had trouble in the histograms, box plots, and normal distributions."
In this lecture students mostly had issues with regression and the goodness of fit test with chi square . Two students had trouble with the practice session . A lot of the students had no problems .,"Most of the students found nothing confusing. Some students had trouble with the concepts of regression, goodness of fit, and chi square test. A few students also had trouble understanding the assumptions of the PS hour."
"In this lecture students mostly enjoyed using Chisquare to test goodness of fit . Students also liked working with 2 samples , multinomial distributions , simulations , and paired experiemnts .","Approximately 30 % of students found the chi square goodness of fit test interesting. A handful of students also found the paired experiments interesting. Finally, a few students found multinomial distribution and variance interesting."
"In this lecture students had trouble with Multiple Regression , Anova Tables , and the practice session . A lot of students had no issues .",Most of the students found ANOVA/Multiple Linear Regression and F test for regression as confusing. Some students also had trouble with hypothesis testing and SST. A few students also struggled with SST and SSE.
"Students enjoyed learning about the comparison between binomial and normal distributions , chi-square distributions , and the central limit theorem . They also found sampling distributions interesting and very much enjoyed the chocolate as positive reinforcement .","Most of the students found Central Limit Theorem and Normal Approximation to Binomial Distribution interesting. Some others found sampling distribution of variance, chi-squared distribution, and the examples relating to the concepts of Central Limit theorem interesting."
"In this lecture students enjoyed using Beta1 , regressions , and SSR/SSE/SST .",Most of the students found SSE and SST interesting. Some students also found regression and distribution of beta 1 interesting. A few students also were interested in SST/SSR/SSE relationship and SSE coefficients of determination.
Most students found regression and its examples and the derivation interesting . A smaller number of students mentioned kaggle.com as a useful site .,Most of the students found regression interesting. Some others found the derivation of regression and TAB example interesting. A few students also found the Web site and crowdsearching interesting.
"In this lecture students greatly appreciated the time spent going over problems . They also liked lognormal problems , clarification on F Distributions , evaluating probabilities , and solving problems with 2 variables .","Most of the students found Lognormal and F Distribution interesting. Some others found Variance of Variance, Boxplot and Bias of S ^ 2 interesting. A few students also found Chi Squared Confidence Interval, T Distribution and Problem session questions interesting."
"In this class students had problems interpreting box and whisker plots , and chi-square distributions . A few students had issues with Normal Distributions , such as determining sample size or creating plots . Two students were confused about the 75 minute quiz . Most students had no problems with this class .","Most students found nothing confusing. Some students had trouble with the derivation of chi-squared distributions, the questions with cheesecake, and the PS. Some others had problems with normal distributions, box plots, and nothing."
"Many students felt they understood the F and T distributions after today 's lecture . Auxiliary topics , including the transformation between distributions and the many examples improved understanding .","Most of the students found F Distribution and T Distribution interesting. Some others found the history of T Distribution and the transformations between distributions interesting. A few students also found T Square Distribution and chi square Distribution interesting, and the examples of the 3 part lecture interesting."
"Many of the students found paired observations interesting , followed by pooled variance . A smaller but significant number mentioned sample relations , the t distribution , and dependency as interesting topics .","Most of the students found paired observations and pooled variance interesting. Some students also found the concepts of variance, difference disyribution, and the differences between first and second mt interesting."
"Most students found the confidence interval computation most interesting , along with the F distribution . Several students pointed out that seeing derivations of formulas was helpful -LRB- in comparison to just memorizing them -RRB- .","Most of the students found confidence intervals and F distributions interesting. Some others found standard error and the F distribution interesting. A few students also found the concepts of sample variance and variance and standard error, and the transformation of intervals to distributions interesting."
"In this lecture students had trouble with pooled variance , paired observations , and the welch formula .","Most of the students found nothing confusing. Some students had trouble with paired observations, pooled variance, and the Welch formula. A couple students had problems with the PS questions."
All student responses were either about regression or the goodness of fit test .,Most of the students found regression analysis and goodnes of fit test interesting. Some students also found chi square and linear regression interesting. A few students also mentioned liking Chisquare test and regression regression.
"Of the students that had problems , most of them had trouble with the chi squard distribution as it relates to goodness of fit , and the multinomial distribution . A very small minority mentioned paired observations and the explanation for simulations as trouble spots .","Most of the students found Multidimensional Distribution and Chi Square Distribution as confusing. Some students also had trouble with the goodness of fit test, and the problem of significance level. Some others had problems with the pooling and the last example."
"Many students found various definitions confusing , in particular the sum/difference formulas with SSR , SST , and SSE . The remainder of students that had trouble did not go into more detail besides mentioning that regression was a source of confusion.Task3 : Extractive summary . Select five most representative sentences in order as the summary . -LRB- Use the sentence index number . -RRB- Rank1 : ____ 19 _____ Rank2 : ____ 27 _____ Rank3 : ____ 34 _____ Rank4 : ____ 1 _____ Rank5 : ____ 12 _____","Most of the students found SSE, SSR, SST, Poisson, and SSE concepts clear. Some students had trouble with regression, and a few students had problems with Poisson Relationship and SST. A few students also had trouble in understanding the difference between SSE and SR."
"Taking samples and computing the sampling distribution , in particular the sampling distribution of the mean was the main point of confusion today . Others had problems interpreting plots of x-bar , and mean and median .","Most of the students found nothing confusing. Some students struggled with sampling distribution of mean, the relation between mean and median, and the X-bar distribution. Some others had trouble with the standard normal distribution and the graphs."
"In this lecture , students had trouble in the practice session , and with using f distributions in hypothesis testing . They also had trouble with type 2 error , and deciding which part of the graph to use to check a hypothesis .","Most of the students found the PS questions and problem challenging. Some students also struggled with F Distribution, Type II Error, and confidence intervals. Some others had trouble with Alfa and Beta relations."
"In this lecture students had trouble with beta estimates , confusion about n-2 , SST , and whatever was taught at the end of the lecture . Some students had no problems . It was hard to find trends for this sample , as each student seemed to have a different issue .","Most of the students found everything clear. Some students had trouble with the B1 estimator, SST, and regression. A few students also had trouble understanding S/N-2 and S/RRB-."
Most students were not clear on how to read the F-table . There were also not enough examples to clarify when a given distribution to be used . About half the students felt there was nothing confusing .,"Most of the students found F Distribution and T Distribution confusing. Some students also struggled with the transformation of T Distribution, reading probabilities from tables, and the F Distribution table."
The chi squared distribution was the most interesting topic of the day . Discussion related to the sample distribution and the central limit theorem was also helpful . Technical details covered during problem set hours were useful .,Most of the students found the concepts related to chi-square distribution and central limit theorem interesting. Some others found the sampling distribution and the tables interesting.
"In this lecture students enjoyed learning about assumptions , multiple regressions , ANOVAs , Linear Regressions , and residual analysis .",Most of the students found ANOVA and ANOVA tables interesting. Some others found Assumption of Linear Regression and Residual Analysis interesting. A few students also found F Distribution and F test interesting.
"Students mainly had difficulty understanding T distributions , and reading the tables of F distributions . They also had trouble with interpreting probability from graphs/tables , knowing which distribution to use in a given situation , and understanding the graphs of the distributions .","Most of the students found F Distribution and T Distribution confusing. Some students also struggled with reading the tables, transformation of T Distribution, and the F Distribution table."
"Students found reading tables of F and T distributions the most interesting . They also liked learning about the history of the T distribution , converting between distributions , and obtaining probability from a distribution . Students also enjoyed that this was a 3-part lecture .","Most of the students found F Distribution and T Distribution interesting. Some others found the history of T Distribution and the transformations between distributions interesting. A few students also found T Square Distribution and chi square Distribution interesting, and the examples of the 3 part lecture interesting."
Many students had trouble understanding the point estimation . Another significant portion felt the homework solutions and the ps were explained too quickly .,"Most of the students found the point estimate and the problem session as confusing. Some others had problems with R code, sample estimation, and the last part of class."
"Of the students that had trouble , most mentioned statistics relating to beta1 and beta0 , including hypothesis testing . Others mentioned regression in general , estimating beta1 , and SSR/SST .","Most of the students found everything clear. Some students had trouble with the B1 estimator, SST, and regression. A few students also had trouble understanding S/N-2 and S/RRB-."
"This lecture students enjoyed learning the relationships between formulas . They also liked learning about confidence intervals , standard error , the F distribution , and interval estimates .","Most of the students found confidence intervals and F distributions interesting. Some others found standard error and the F distribution interesting. A few students also found the concepts of sample variance and variance and standard error, and the transformation of intervals to distributions interesting."
"An overwhelming amount of students thought box-plots were interesting . A few were interested in histograms . Some students also liked looking at Empirical and Theoretical graphs , seeing the applications of the graphs , and normality testing .",Most of the students found boxplots and box-whisker diagrams interesting. Some others found histograms and normal probability plots interesting.
"Students had trouble with estimating the difference between two population means , and the procedure for what to do when variance is unknown . Some students also had trouble reading the table for one-sided intervals and obtaining the probability from Z values . Many students had no problem this lecture .","Most of the students found Estimation of the Difference between Two Population and Variance between Two Populations mostly confusing. Some students also had trouble with Verbal Questions, Verbal Interpretation, and the concepts of Estimator and Z Value. Some others had trouble reading the table and understanding the concepts."
"Half the students did not have problems . Of the students that had trouble , most mentioned multiple linear regression , then ANOVA tables , hypothesis testing , and the F distribution .",Most of the students found ANOVA/Multiple Linear Regression and F test for regression as confusing. Some students also had trouble with hypothesis testing and SST. A few students also struggled with SST and SSE.
"The majority of students that had trouble had confusing related to hypothesis testing , in particular H1 vs H0 . A smaller proportion had trouble understanding type 1 error , critical value , and the solution to the exam question solved in class .","Most of the students found the problem of the last example of the lecture confusing. Some others had trouble with the problem with Type 1 error, the problem for the exam, and the problem in H0 and H1. A few students also had trouble choosing the critical probability, and a few students had trouble in the problem set."
"In this lecture , students liked using Hypothesis testing , finding and defining H1 and H0 , finding error , and the examples used to illustrate rejecting the null hypothesis .",Most of the students found hypothesis testing and the examples interesting. Some others found the concept of Error Bound ` C'and the Hypothesis Testing Hypothethesis test interesting. A few students also found the Hypocrisy Test and the PS questions interesting.
"Most students were not confusing . Most existing confusing came from the estimation of the difference between two population means . Some came from data interpretation , and when to use the t distribution .","Most of the students found Estimation of the Difference between Two Population and R Estimation mostly confusing. Some students also had trouble with the variance, and the z-value, and nothing. A few students had trouble reading the table, and a couple students had problems with the Verbal Question and interpretation."
"The entire class answered either regression or goodness of fit test . Regression was mentioned by about two-thirds the class , while the remaining third liked the goodness of fit test .",Most of the students found regression analysis and goodnes of fit test interesting. Some students also found chi square and linear regression interesting. A few students also mentioned liking Chisquare test and regression regression.
"The `` teta '' variable in point estimation was a source of trouble for several students , as well as the derivation of MSE . The concepts related to point estimation , interval estimation , and MSE were minor sources of confusion .","Most of the students found point estimators and bias estimator confusing. Some students also struggled with interval estimation, T-values, mean square error, and the last example of the lecture."
"Most students found type 2 errors interesting . A minority -LRB- of 2-4 each -RRB- found type 1 errors , confidence intervals , beta number , and p value interesting .","Most of the students found Type 2 Error and Type 1 Error interesting. Some others found confidence interval, P value, and the table for tyPe 1 error interesting."
"In this lesson students had trouble with type 1 error , the question went over that was on the exam , deciding to reject H0 or not , applications of hypothesis testing , and the playing cards example . Students would have liked more examples of going through the problems so they could understand the process better .","Most of the students found the problem of the last example of the lecture confusing. Some others had trouble with the problem with Type 1 error, the problem for the exam, and the problem in H0 and H1. A few students also had trouble choosing the critical probability, and a few students had trouble in the problem set."
"There were two fundamental issues with the class . One , the students felt rushed and were unable to complete the required exercises , and two , the teaching assistant was seen as disorganized and rushed .","Most of the students found the R session confusing. Some students had problems with the last two questions of the class, and the R studio. Some others had problems using R and the 2nd question."
"In this lecture students were confused by lognormal problems , what the comment after finding the probability of something , f distributions , and deciding upon accuracy of population parameters . Students had trouble understanding the answers to the practice problems .","Most students found the exam and the questions challenging. Some students had trouble with F Distribution, Lognormal Lognorm, and the Problem of Confidence. Some others had trouble finding the critical value and the interval for probabilities."
"Students had trouble knowing when to use R , and would have liked more examples . Some students had trouble using Rstudio . They were also concerned about the questions in the practice session , as they did not get to go over them .","Most of the students found the R session confusing. Some students had problems with the last two questions of the class, and the R studio. Some others had problems using R and the 2nd question."
"In this lecture students really only had problems with F distributions . There were a few students with problems such as intervals and standard error , but most students either had no problems or trouble with F distributions .","Most of the students found F Distribution and the intervals used in estimation clear. Some students had trouble with S-1-square and S-2-square, and the variance interval. A few students also had trouble using the chi squared distribution."
"In this lecture students were mainly interested by paired observations and pooled variance . They also liked dealing with dependence , unequal variances , and using the t-distribution in new ways .","Most of the students found paired observations and pooled variance interesting. Some students also found the concepts of variance, difference disyribution, and the differences between first and second mt interesting."
