oracle,generated_summary
"Mostly , the students were interesting in learning about Milestone 4 , improving their algorithm , and finishing milestone 3 . Some also , were intrigued by the photographer that attended class .","Most of the students enjoyed learning about M4. Some others liked working on Milestone 4, and others liked learning about how to improve the algorithm. A few students also liked the introduction to WO4."
Students found creating complex loops and milestone 2 in general challenging . They also struggled creating for loops and flowcharts . Some were also confused or concerned about M1 feedback .,"Most of the students found complex loops and loops as confusing. Some others had problems with vectors and matrices, while others were confused about how to code for loops. A few students had trouble with Matrix operations, and a few had no issues."
"The students struggled to understand how they needed to improve their algorithms , understanding milestone 4 , the refinement process , and creating regressions . Some did n't find anything challenging .","Most of the students had trouble with Milestone 4. Some others had problems with SSE mod, regression analysis, and finding a metric to measure algorithm efficiency."
"Most students found learning about specific syntax and commands in MATLAB while making new scripts interesting . Some students were simply interested in programming or Matlab in general . Last , they found learning about course mirror and meeting new people to be interesting as well .","The most popular response for this lecture was learning how to code in MATLAB. Other popular responses included using vectors in matlab, learning about CourseMIRROR, and extra credit."
"In this lecture , most of the students enjoyed creating histograms , working with their team members , and modifying the histograms . They also enjoyed applying descriptive statistics and learning different ways to display data .",Most of the students found creating histograms in MATLAB as interesting. Some others liked working with a partner and using descriptive statistics. A few others liked plotting histograms and working with team members.
"For the most part , students found plotting in general to be challenging . Next , they found the commands and formatting of plots to be difficult . Last , they struggled specifically with scatter plots and importing the data to plot .",Most of the students had trouble with plotting and importing data files. Some of them also had trouble understanding the various plots and plots that can be created using MATLAB commands. A few students had problems with using the scatter function.
"The students found Milestone 1 , solving for tau , and creating multiple ways to solve the problem challenging . They also struggled with the problem sets . Some did n't find anything challenging .","Most of the students had trouble with the implementation of milestone 1. Some students had problems with finding the tau value, and others with the solution to the problem set. A few students had issues with the exam questions, and a few had no issues."
"In this lecture , students found the entire exam review to be the most interesting part of class . They also thought using flow charts , making CDPs , and relation operators were interesting . There was n't enough feedback for a fifth rank for this particular class .",Most of the students found exam review and flow charts as interesting. Some others liked CDP's Problem set 8 and the way the lecturer allowed class participation and resolved problems in front of the class.
"The students were excited to learn about while loops and observe the thermocouple demonstration . They were also interested in Taylor series expansion , flow charts , and logs in loops .","Most of the students found learning about while loops and thermocouples as interesting. Some others liked using the whole loop to perform a calculation, and others liked the Taylor series and matlab."
"The students found Milestone 2 , complex loops , and for loops interesting . They also enjoyed",Most of the students found complex loops and for loops as interesting. Some others liked learning about logical operators and how to use them in a loop. A few others liked the implementation of the SSE algorithm.
"During this lecture , the students struggled with loops , specifically while loops , understanding the problem set , and flowcharts . Additionally , some students thought nothing was challenging or were confused about the final project .","Most of the students had trouble with problem sets, especially the first one. Some others had problems with the flowcharts and the implementation of while loops. A few students had no issues at all."
"During this lecture , the students struggled with milestone 3 , creating the regressions , and understanding the feedback milestone 2 . The also found SSE and the algorithms challenging .","Most of the students had trouble with the implementation of M3. Some of them had problems with the plotting of the regressions, calculating SSE, and finding the price as a function of time. A few students had no issues."
"The students were interested in milestone 4 , the feedback form milestone 3 , and trying to improve their algorithm . They also enjoyed working with the SSE values and learning about the technical brief .","Most of the students found working on M4 and feedback from M3 as interesting. Some others liked the SSE mod, the class room talk, and the study abroad program."
"The responses indicate that converting time in decimals to hours was the most challenging part of this class session . The rest of the class found the fix function , functions in general , and the effectiveness quiz challenging . Additionally , a good amount of the class found nothing challenging .","Most of the students found the conversion of time to decimal time as confusing. Some others had problems with matlab code, using the fix command, and manipulating matrices."
The students mostly found the peer reviews interesting . Some enjoyed learning about other team 's thought processes and milestone 5 . Others simply enjoyed writing the technical brief or meeting new people .,"Most of the students enjoyed getting feedback from other teams on their technical briefs. Some others liked learning about other people's approaches to writing technical briefs, and others liked the class discussion and review."
"The students found learning about the final project the most interesting part of class . They also enjoyed learning about for loops , while loops , and loops in general . Last , they were interested in completing the assignments .","Most of the students enjoyed learning about for loops. Some others liked the PS10 project, and others liked learning about while loops and how they can be used with different parameters."
"Most of the students found meeting their new team members to be the most interesting part of lecture . The rest enjoyed the clock problem , learning about how to work in a team , paired programming , and new Matlab Functions .","Most of the students enjoyed learning about new team members and working with them. Some others liked the paired programming exercise, and others liked learning about the concepts of teaming and working in teams."
"Most of the students struggled with nothing at all or parts of user defined functions . Some found using polyval/polyfit commands , finding the inputs or outputs , and the least squares method challenging .","Most of the students had problems with the application of the least-squares method to problem sets. Some of them had trouble with user defined functions, such as the polyval and the best fit functions. A few students had issues with the plotting of R ^ 2."
"In this lecture , the students thought Milestone 1 , the project , and complex loops were interesting . They also enjoyed working as a team and learning about first order systems .","Most of the students enjoyed learning about complex for loops. Some others enjoyed working on the project, and a few others liked learning about the thermocouple graphs and how to use descriptors in equations."
"The students found creating user defined functions , executive functions , and combining all of the functions together very interesting . They also enjoyed paired programming and the in-class assignment .","Most of the students found creating user defined functions and executive functions as interesting. Some others liked paired programming, working with a partner and using UDFs."
"In this lecture , the students found creating cumulative distribution plots , the histogram right function , and their new partners to be the most interesting part of class . They also enjoyed learning about bin widths and subplots .","The most popular response for this lecture was learning about cumulative distributions. Other popular responses included paired programming, using histograms, and comparing the histogram to the cdp graph."
"Mostly , students struggled creating user defined functions , calling functions within other functions , and running executive functions . They also found handling variables challenging . Some students did n't find anything challenging at all .","Most of the students had no issues with the class. Some students had trouble with the implementation of user defined functions, such as the executive function, and with setting up variables in a function."
"In general , most students struggled with modifying the bins , making the CDP , and using the histogram right commands . A few students had trouble with histograms in general or finding the descriptive statistics .","Most of the students had trouble with creating histograms, especially the histogram right. Some others had problems with bin edges and plotting the CDP. A few students had issues with matrices and the exam."
"In this lecture , the students mostly found UDFs , linearization , and CPD confusing . They also struggled with function discovery or nothing at all .","Most of the students found Linear Regression and Cumulative Distribution as confusing. Some others had problems with User defined Functions, UDFS and SUBUDFS. A few students had no issues."
"The students thought the wording of the assignment and linearization was challenging . They also struggled with UDFs , nothing , and the general forms of the equations .","Most of the students had trouble with problem set problems, in particular the problem set for Problem 2 of PS07. Some students had problems with plotting the linear line of best fit, and others with general forms of equations. A few students had issues with UDFs and reversing axes."
"Learning the specific syntax was the most challenging for the students . They also struggled with setting up MATLAB by mapping to the VPN and saving the files . Last , using the script files and the problem set was challenging for the students .","Most of the students found using MATLAB as confusing. Some others had problems with the script files, and others with the matrix dimension. A few students didn't understand how to change the decimal places in a problem set and others had trouble with the zip file."
"Overall , the students found either linearizing the plots or nothing at all confusing . They also struggled using the subtitle command , implementing logarithmic scale , and determining which equations to use to best represent the desired graphs .","Most of the students had trouble with linearizing equations, especially the logarithmic graphs. Some students had problems with the suptitle command, and others with the paired programming."
