oracle,generated_summary
"One-third of students thought the Chi-squared Distribution very interesting . Another one-third of student did not find anything interesting . The rest of students were interested in Sample Distribution , Sample Variance and the difference between Capital D & small d , respectively .","In this lecture students mostly had trouble understanding the Chi-square distribution, the sample distribution, and the sample variance. Some students had trouble with the distribution of the mean, and finding the difference between Di and D."
"A lot of students found Mean Square Error mostly interesting . Other students were interested in F Distribution , Bias of an estimator . Few students also mentioned Mean Absolute Deviation and Point Estimation .","Most students found Mean Square Error, Mean Squares Error, and the F distribution as interesting. Some others liked finding the mean and variance of an estimator, using the Θ distribution, and finding the standard deviation."
"A little under 1/3 of students struggled with F distributions and tables . About a quarter had no issues . A handful struggled with PS questions , especially the 4th one , in addition to T distributions and alfa values .","In this lecture students had trouble with the F distribution, T and F distributions, Confidence intervals, and the 4th question in the ps. Students also had trouble understanding the tableau of F distributions."
"33 % of students found nothing confusing . Some students thought Lognormal Distribution , Interval Estimation and study set , quiz and exam questions need to be explained more . Several students also had trouble with Hypothesis Testing , Confidence Interval and biased and unbiased distribution .",Most students found the topic of hypothesis testing and confidence intervals to be the most interesting. Some others found the lognormal distribution and the study set questions as interesting. A few students found one-sided intervals and the confidence interval as confusing.
"Around 36 % of students found everything clear in this lecture , while the most confusing concept was Bias , especially bias of an estimator . Some students also had troubled with F Distribution , Estimation Problems and Graphical Representation .","Most students found the topic of bias of an estimator and the F distribution as confusing. Others found nothing at all confusing. A few students had problems with the graphical representation of F distributions, point estimates, and the relationship between 1/x and F."
"A third of students had no issues . Approximately a quarter had problems with the PS questions , particularly the first one , as well as ANOVA/ANOVA table . A couple of students did n't fully comprehend multiple linear regression or regression in general .","In this lecture students had trouble with ANOVA tables, multiple linear regressions, ps questions, and the end of class question. Students had no problems with QN 2."
"One third of students in the survey found nothing confusing . Some students had trouble with reading Anova Table and PS Questions , especially # 1 . Several students also found Multiple Linear Regression and analysis of variance confusing .","In this lecture students had trouble with ANOVA tables, multiple linear regressions, ps questions, and the end of class question. Students had no problems with QN 2."
"A little over 1/3 of students enjoyed chi-squared distributions and sample variance calculations , and slightly under 1/3 found nothing interesting . A handful of students liked sampling distribution , and a couple noted the difference between D and d and how little they learned in 255 .","In this lecture students mostly had trouble understanding the Chi-square distribution, the sample distribution, and the sample variance. Some students had trouble with the distribution of the mean, and finding the difference between Di and D."
"One fourth of students thought everything clear , and another one fourth of students had trouble with Hypothesis Testing , which need more details in explanation . Some students also found Confidence Interval of Variance are sort of confusing . Other students had also mentioned H0 & H1 parameter and the guilty example .","In this lecture students had trouble with hypothesis testing, confidence intervals, and the guilty example. Some students also had problems with the doubt relation between f -LRB- and f -RRB-, and how to solve problems with hypotheses."
"One third of students felt nothing confused . Some students have trouble with Chi-squared Distribution . Several students , respectively , also confused about Degree of Freedom , questions from Problem Session and Variance Calculation .","In this lecture students had trouble with chi-square distribution, degrees of freedom, and greyscale intensity. Students had no problems with the PS question4."
"Most of students were interested in Interval Estimation concepts , especially Confidence Interval which was mentioned by 50 % of students . Several students also found interval of freedom , lognormal distribution and questions from study set interesting .","Students found interval estimation, confidence intervals, and the study set interesting. They also found log normal, confidence interval, and interval estimates interesting. Some students found nothing interesting."
"Students overwhelmingly enjoyed the R-programming , which was a novel concept ; they also appreciated examining the differences in mean , median , and mode . In addition , they found the general statistics terminology , data and distribution , and the quantile/percentile concept to be interesting .","Most of the students found R programming and the quantile/percentile concept to be the most interesting part of this lecture. They also found the differences between the mean, median, and mode, and the difference between them interesting. Last, a few students found the monty hall problem interesting."
"Approximately 30 % of students said either hypothesis testing or nothing was confusing . A few noted issues with confidence intervals and H0 and H1 . Finally , a couple students had trouble with the innocent and guilty analogy/example .","In this lecture students had trouble with hypothesis testing, confidence intervals, and the guilty example. Some students also had problems with the doubt relation between f -LRB- and f -RRB-, and how to solve problems with hypotheses."
Students found Multiple Linear Regression and Anova Table mostly interesting . Several students were also interested in Assumption of Regression and PS Questions . Few students also mentioned Beta 0 & 1 .,"Most students found multiple linear regressions and Anova tables interesting. Some others found beta values, assumptions about regression, and the ANOVA table interesting."
"Over half the students had trouble with concepts relating to chi-square . A handful struggled with sample distributions and variance , as well as the material in the second hour of class . A couple were confused on the last example and the difference between D and d.","Most students had trouble understanding the Chi-square distribution, the sample distribution, and the derivation of the chi-squared distribution. Some students also had trouble with the proof of chi-square and the distribution of variance. A few students didn't understand the difference between Di and D, and how to use the distribution."
"Approximately 30 % of students enjoyed estimators , whether it be for point , sample , population , or quality of . Another 30 % liked bias or bias of an estimator . A handful found F-distribution , the graphical representation of bias/variance , or nothing interesting .","In this lecture students enjoyed learning about the bias of an estimator, the F distribution, sample estimation, and the point estimate. They also enjoyed the graphical representation of the F and t distributions, and comparing means of samples."
"Majority of students were interested in charts and plots , especially box-and-whisker plot and normal probability plot . A few students also found histogram , quartiles , variability measures and Tukey 's theorem interesting .","Most of the students found the box plot, normal probability plots, and histograms interesting. Some others found the pareto curve, whisker plot, and the mean, median, and mode of variation interesting."
"Nine students each found sampling distribution , normal approximation to binomial distributions , PS questions , and nothing equally interesting . A few students most enjoyed central limit theorem .","In this lecture students enjoyed learning about the sampling distribution, the normal approximation to the binomial distribution, and the central limit theorem. They also enjoyed solving problems related to n, such as dividing squreroot of n."
"A quarter of students enjoyed ANOVA/ANOVA table and multiple linear regression . A few noted liking the assumptions of linear regression , nothing , or the PS questions . In addition , some students thanked Mr. Baydogan for a great year !","Most students found multiple linear regressions and Anova tables interesting. Some others found beta values, assumptions about regression, and the ANOVA table interesting."
"A lot of students were interested in R Programing and the Difference between Mode , Median and Mean . Some students also found the Collection of Data , Percentile concepts and the Relation between Data and Distribution interesting .","Most of the students found R programming and the quantile/percentile concept to be the most interesting part of this lecture. They also found the differences between the mean, median, and mode, and the difference between them interesting. Last, a few students found the monty hall problem interesting."
"Around 30 % of students found everything clear . Students were mostly confusing with Linear Regression , types of variables including Dummy variable , Ordinary variable , nominal variable and Y variable linearity . Few Students also pointed out graphs which are confusing .","Most students had no problems with this lecture. A few students had trouble with the least squares method, the graph of regression variables, and the derivation of linear regression."
"Almost 40 % of students enjoyed the p-value approach . A handful liked PS questions , and a few enjoyed Type I/II errors -LRB- but primarily Type I -RRB- or nothing . In addition , a few stated that critical value approach was their favorite .","In this lecture students were interested in the P value approach, type 1 error, confidence intervals, hypothesis testing, and critical points. Students also liked the questions in the practice session."
"Students overwhelmingly enjoyed boxplots and its lower and upper quartiles . In addition , a few students also enjoyed normal probability plots , as well as graphs/charts in general . Another small group found histograms and Pareto diagrams interesting as well .","Most of the students found the box plot, normal probability plots, and histograms interesting. Some others found the pareto curve, whisker plot, and the mean, median, and mode of variation interesting."
"23.5 % of students found Paired Observation like Paired T test mostly interesting . Another 20.5 % of students found problem session questions interesting . Several students also were interested in P Value , Review of Hypothesis Testing and Pooled Variance .","Most students found paired observations and the paired t test interesting, as well as the review of hypothesis testing. A few students found pooled variance and the p value interesting."
"Majority of students were confused about the Chi-squared Distribution . Some students had trouble with Sampling Distribution , Sample variance and the notation difference between `` Di '' and `` di '' . Several students found hard to keep up with the second hour of the lecture .","Most students had trouble understanding the Chi-square distribution, the sample distribution, and the derivation of the chi-squared distribution. Some students also had trouble with the proof of chi-square and the distribution of variance. A few students didn't understand the difference between Di and D, and how to use the distribution."
"Over half of students found nothing confusing . A handful were still troubled with Type II error . One student each had issues with finding c , the p-value , and the relationship between Type I and II error .","Most students found type 2 error and type 1 error confusing. Some others had problems with the relationship between type 1 and type 2 errors, finding the P value, and comparing two distributions. A few students had trouble with type 2 distributions."
"Most of students were interested in different approaches of hypothesis testing including P Value Approach and Critical Value Approach . Some students also found problem session questions , type 1 error and confidence interval interesting .","In this lecture students were interested in the P value approach, type 1 error, confidence intervals, hypothesis testing, and critical points. Students also liked the questions in the practice session."
"Approximately 1/3 of students understood everything . A fifth of students did n't fully grasp box plots/related concepts , and another fifth struggled with normal probability plots . A handful of students did n't understand the last part of class , as well as sample coefficients of variation .","In this lecture, students had trouble with the box plot, normal probability plot, and the last part of the lecture. They also had trouble understanding the whisker and the sample coefficient of variation."
"Around 36 % percent of students found everything clear . Most of confusing concepts involves Type 1 and 2 Error , Hypothesis Testing , Difference between H0 and H1 and finding Critical value . Some students also mentioned class discussion was confusing .","Most students found type 1 error, critical value, and hypothesis testing as confusing. A few students had problems with the last example, the relationship between c and confidence interval, and nothing at all."
"Student mostly found ANOVA Table -LRB- Analysis of Variance -RRB- and Confidence Interval for Beta1 interesting . Some students also were interested in Regression , SST , SSR & SSE , and F distribution .","Most students found regression and ANOVA interesting, as well as confidence intervals for beta1, the F distribution, and the ANOVA table interesting. Students also found Ssr, MSE, and SST interesting."
"About half of students had no issues . A handful mentioned trouble with the p-value approach , and some with the PS and other in-class questions . A few students did n't fully understand hypothesis testing , and a couple had trouble with confidence intervals/ranges .","In this lecture students had trouble with the p value approach, confidence intervals, hypothesis testing, and the problem set. Students also had trouble understanding the different approaches to hypothesis testing."
"About 2/5 of students struggled with F-distributions the most , and 1/5 had no issues . About 10 had problems with T-distributions , and a handful struggled with degrees of freedom . Finally , a couple students did n't understand comparing variance from two sources .",Most students found the F distribution and T distribution confusing. Some others found degrees of freedom and differences between distributions as confusing. A few students had problems with chi-squared and the constraint for the example.
"Majority of students found Chi-squared Distribution mostly interesting . The remaining several students also are interested in Distribution of Sample Variance , Degree of Freedom , Image processing and quiz questions .","In this lecture students enjoyed learning about the distribution of chi-squared distributions, especially the chi-square distribution. They also enjoyed the examples used to illustrate the distribution, and learning about degrees of freedom."
"Almost 1/3 of students enjoyed SST , SSE , and SSR . A handful liked regression or nothing . A few students mentioned finding r-square and the examples relating to the midterm interesting .","Most students found regression and the sum of squares interesting, as well as SST, SSE, and SSR. A very small amount of students found nothing interesting. A few students had problems with linear regression and SST."
"Over half of students enjoyed confidence intervals , and about 20 % liked interval estimation . A few students found the study set questions interesting , and a couple of them reported lognormal distribution and the exam as their favorites .","Students found interval estimation, confidence intervals, and the study set interesting. They also found log normal, confidence interval, and interval estimates interesting. Some students found nothing interesting."
"60 % of students are interested in T Distribution , and one third of students interested in F Distribution . The rest of students also found Sampling Distribution , Comparing Variance and Backward Probability interesting .","In this lecture students mostly had trouble with T and F distributions. They also had problems with the distribution of fat content, reading the table, and understanding the relationships between distributions."
"Most of students were interested in Type 1 & 2 Error and Hypothesis Testing such as the difference between H0 and H1 . Some of student also found Critical Value and Probability interesting , while there were 7 students found nothing interesting .","Most of the students found type 1 error, hypothesis testing, and H0 and H1 interesting. A few students liked finding the critical point, living and dying examples, and hypothesis testing in general."
A little under a third of students found nothing interesting . A handful enjoyed the PS questions and general review . A few students noted liking the paired t-test and paired observations .,"Most students found paired observations and the paired t test interesting, as well as the review of hypothesis testing. A few students found pooled variance and the p value interesting."
Almost half of students found mean square error most interesting . A handful enjoyed F-distributions or nothing . A few students mentioned liking the recap of previous concepts covered and bias -LRB- of an estimator -RRB- .,"Most students found Mean Square Error, Mean Squares Error, and the F distribution as interesting. Some others liked finding the mean and variance of an estimator, using the Θ distribution, and finding the standard deviation."
"Approximately 40 % of students enjoyed mean square error ; another 20 % liked concepts relating to bias . A handful of students did n't find any topics interesting , and a few named the various example problems and reviewing old concepts their favorite part .","In this lecture students enjoyed learning about Mean Square Error, the bias of an estimator, and the assumptions used to determine the mean square error. They also liked the confidence interval, point estimates, and variance."
"About 30 % of students had trouble with concepts related to beta , B0 , and B1 -LRB- and their difference -RRB- , and another 30 % had no issues . A handful did n't fully understand ANOVA . A couple students struggled with regression or the confidence interval for B1 .","In this lecture students mostly had trouble with Beta and B1, as well as regression and anova. A few students had problems with Msr, SSE, SST, and confidence intervals."
"Many students thought that everything was clear , while some students were mostly confused about the difference between mean and median , especially the last example in the lecture . Several students had trouble with variance , standard deviation , programming code , drawing histograms and summarizing data , respectively .","Most students found nothing challenging in this lecture. Some students had trouble with the last part of the lecture, understanding the relation between mean and median, and understanding the difference between the means and means of different distributions. A few students had problems with the histograms, and the last example."
"A handful of students had no issues . A few students struggled with paired observation , pooled variance , and the test on population variance . A couple of students had some issues with degrees of freedom related to specific concepts .","In this lecture students had trouble with paired observations, pooled variance, and the P value test on population variance. Students also had trouble understanding the degrees of freedom of the 3rd case, chi squared table interpretation, and project grades."
"A little under half of the students liked the hypothesis tests . A few enjoyed confidence intervals , H0 -LRB- and rejecting H0 -RRB- , and the hypothesis test example . A couple of students reported the problem set as their favorite .","Most students found hypothesis testing and null hypothesis interesting. Some others liked confidence intervals, two sided variance, hypothesis testing, and hypothesis testing in general."
"Almost half of students had no issues . A handful struggled with r-square and regression , particularly linear regression . A couple students had trouble with SST and the PS questions .","Most students had no problems with this lecture. Some students had trouble with linear regression, r square error, and the ps questions. A few students had problems with SST, hypothesis integration, and ps 4 questions."
"35 % of students thought they understand everything taught in this lecture . The confusion mostly comes from the Problem Session questions , especially question 2 and 5 . Several students also had trouble with understanding Central Limit Theorem , Sampling Distribution and the difference between X-bar and Xi .","Most students had trouble with the problem set and the second question of the session. Some others had problems with the central limit theorem, sampling distribution, and standard deviation."
"Approximately 30 % of students found the p-value approach interesting . A handful enjoyed finding the c-value , H0 and H1 and related concepts , and the in-class example . A few students noted liking Type I and II error .","Most students found the topic of hypothesis testing and rejecting H0 as interesting. Some others liked finding C and P values, type I error, and the example of finding c values using sampling distributions of mean."
"The majority of students were interested in concepts related to Hypothesis Testing , Null Hypothesis and how to reject Ho . Some students also found confidence interval and problem set question interesting .","Most students found hypothesis testing and null hypothesis interesting. Some others liked confidence intervals, two sided variance, hypothesis testing, and hypothesis testing in general."
"Many students found Sampling Distribution and Normal Approximation to Binomial Distribution are mostly interesting . Some students also were interested in Questions in Problem Session and central limit theorem , while several students claimed nothing is very interesting .","In this lecture students enjoyed learning about the sampling distribution, the normal approximation to the binomial distribution, and the central limit theorem. They also enjoyed solving problems related to n, such as dividing squreroot of n."
Most of students found F Distribution very interesting . Some were interested in T Distribution and problem session . The remaining several students also mentioned the connections between distribution types and sampling concept .,"In this lecture students enjoyed learning about the F distribution, T and F distributions, and using F tables to compare variances. They also enjoyed understanding the relationships between different distributions, including the distribution of samples."
"Approximately 20 % of students were confused on central limit theorem , and a slightly smaller percentage did n't understand the Q-Q plots and there were general comments on needing more examples/details , better handwriting , and slower pace . A handful of students needed help with either sampling distributions or nothing .","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. Some students also had trouble with the example used to illustrate the age of distributions. A few students had problems with the problem set."
"Most of students were interested in Linear Regression Application and concepts of SSR , SST and SSE . Several students also found exam examples and problem session questions interesting .","Most students found regression and the sum of squares interesting, as well as SST, SSE, and SSR. A very small amount of students found nothing interesting. A few students had problems with linear regression and SST."
"40 % of students found Mean Square Error mostly interesting , and around one fourth students were interested in Bias concepts involving bias of an estimator , bias reduction and unbiased parameter . Several students also were interested in Estimation of Variance , profit example and project .","In this lecture students enjoyed learning about Mean Square Error, the bias of an estimator, and the assumptions used to determine the mean square error. They also liked the confidence interval, point estimates, and variance."
"Quite a few students found Central Limit Theorem and the Q-Q plots to be the most interesting concept of the day . Approximately 15 % of students found sampling distributions and normal approximations to binomial distributions most enjoyable , and a small handful found nothing interesting .","Most of the students found the central limit theorem and the Q-Q plot interesting. Some others liked the sampling distribution, normal approximation to binomial distributions, and the difference between empirical and theoretical quantiles."
"About half of students had no issues . A few struggled with the p-value approach , the examples used -LRB- or they need more examples -RRB- , and the test-statistics approach . A couple had trouble finding the c-value .","In this lecture students had trouble with p values, hypothesis testing, and determining the critical value of a value. They also had problems with null hypothesis and test statistics."
"A little over 1/3 of students thought that Type I and II errors -LRB- but especially Type I -RRB- were interesting . About 20 % enjoyed hypothesis testing , and a handful did not like anything . About 1/10 of students found concepts related to H0 and H1 and the critical point/value to be their favorites .","Most of the students found type 1 error, hypothesis testing, and H0 and H1 interesting. A few students liked finding the critical point, living and dying examples, and hypothesis testing in general."
"Half number of students found everything clear . Another 20 % of students had trouble with P value approach . The remaining students also found confidence interval , C value approach , and problem session questions -LRB- # 3 , # 4 -RRB- somewhat confusing .","In this lecture students had trouble with the p value approach, confidence intervals, hypothesis testing, and the problem set. Students also had trouble understanding the different approaches to hypothesis testing."
"Student mostly found Central Limit Theorem and Q-Q Plot are interesting in this lecture . Some are interested in Sampling distribution , Normal approximation to binomial distribution . A few students are also interested in normal distribution and quantile concepts .","Most of the students found the central limit theorem and the Q-Q plot interesting. Some others liked the sampling distribution, normal approximation to binomial distributions, and the difference between empirical and theoretical quantiles."
"Around 60 % of students found everything clear . Another 26 % of students had trouble with Type 2 Error . The rest of 3 students were confused with P Value , comparing 2 distributions and finding C Value , respectively .","Most students found type 2 error and type 1 error confusing. Some others had problems with the relationship between type 1 and type 2 errors, finding the P value, and comparing two distributions. A few students had trouble with type 2 distributions."
More than 40 % of students in the responses found everything clear . Some students had trouble with R-squared method and Application of Linear Regression . Several Students also found Least Square method and PS questions confusing .,"Most students had no problems with this lecture. Some students had trouble with linear regression, r square error, and the ps questions. A few students had problems with SST, hypothesis integration, and ps 4 questions."
"Approximately 40 % of students had no difficulties . About 20 % struggled with Type I and II errors , and critical points , especially how to locate/choose them . A few students had trouble with the class discussion and examples , especially the last one .","Most students found type 1 error, critical value, and hypothesis testing as confusing. A few students had problems with the last example, the relationship between c and confidence interval, and nothing at all."
"Approximately 30 % of students had no issues . A handful did n't fully understand regression , and a few had trouble with the least-squares method and dummy/categorical variables . In addition , a few could n't grasp ordinal/nominal variables .","Most students had no problems with this lecture. A few students had trouble with the least squares method, the graph of regression variables, and the derivation of linear regression."
"Around 30 % of students thought they understand everything , while other students mostly confused about Normal Probability Plot & Normal Distribution and Box-and-whisker plot . Several students also had some trouble with the Coefficient of Variation & Variance and the last topic of the lecture .","In this lecture, students had trouble with the box plot, normal probability plot, and the last part of the lecture. They also had trouble understanding the whisker and the sample coefficient of variation."
Around 65 % of students were interested in concepts and application of Linear Regression . Another 15 % of student found Least Square Approach very interesting . Few students also have mentioned Types of Variable and 2MT questions . One students especially wanted to check Objection on the R project .,"Most of the students found regression and least squares approach as interesting. Some others liked linear regression, alpha and beta, and the effects of normal distributions on regression."
Over half of students found Type II error interesting . A few enjoyed either test statistics or nothing . A couple students liked confidence intervals and the relationship between Type I and II error .,"Most of the students found type 2 error and type 1 error as interesting. Some others liked confidence intervals, test statistics, and the relationship between type 1 and type 2 errors."
"Over a third of students found nothing difficult . Approximately 20 % were confused by the PS questions , especially the second one . A handful did n't understand sampling distribution and concepts related to CLT , and a few were lost on the difference between x-bar and x-i .","Most students had trouble with the problem set and the second question of the session. Some others had problems with the central limit theorem, sampling distribution, and standard deviation."
"Almost a third of students enjoyed ANOVA and ANOVA tables . A handful noted liking regression and the confidence interval of B1 . In addition , a few students found either nothing or B0 and B1 to be interesting .","Most students found regression and ANOVA interesting, as well as confidence intervals for beta1, the F distribution, and the ANOVA table interesting. Students also found Ssr, MSE, and SST interesting."
"Students thought the application of Central Limit Theorem and Q-Q plot are mostly confusing . Some students also had trouble with understanding Sampling Distribution and the approach of Normal Approximation . Moreover , several students pointed out that the handwriting of the professor was not very clear and they need more numerical applications about everything they have learned .","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. Some students also had trouble with the example used to illustrate the age of distributions. A few students had problems with the problem set."
"One fourth of students found Pooled Variance mostly confusing , while another 22 % of students found everything clear . Some students had trouble with Paired Observation , and several students also mentioned T test , Degree of Freedom , P value , and population mean difference which are confusing .","In this lecture students had trouble with paired observations, pooled variance, and the p value test on population variance. Students also had trouble understanding the degrees of freedom of the 3rd case, and chi squared table interpretation."
"Lots of students had trouble with the concept and the application of F Distribution and T distribution . Around 20 % of students thought everything were clear . Several students were confused about Degree of Freedom , Comparing Variance , and the last example .",Most students found the F distribution and T distribution confusing. Some others found degrees of freedom and differences between distributions as confusing. A few students had problems with chi-squared and the constraint for the example.
"A handful of students found Type II error and paired observations to be most interesting . A few enjoyed t-values / t-distribution , the test on population variance , and pooled variance .","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing based on sample variances, and the difference of the mean values."
"A little over a third of students had no issues . Approximately 20 % struggled with bias -LRB- of an estimator -RRB- , and a handful had issues with F-distribution/tables . A few students had trouble with estimators , and a couple struggled with graphical representations .","Most students found the topic of bias of an estimator and the F distribution as confusing. Others found nothing at all confusing. A few students had problems with the graphical representation of F distributions, point estimates, and the relationship between 1/x and F."
"60 % of students found everything clear . The rest of students respectively had some trouble with Problem session questions , Paired T-test , Type 2 Error and P value .","In this lecture students had trouble with type 2 error, the paired t-test, and the 3rd question in the problem set. They also had trouble understanding the ps questions and the p value."
"Half number of students found everything clear . The remaining students had trouble with Mean Square Error , Biased-Unbiased Estimator and Sample Estimation . In addition , Some students also mentioned questions from Problem session were confusing .","In this lecture students had trouble with mean square error, bias, and the sixth question in the exam. They also had problems with the sample estimation and confidential interval variance."
"Approximately 60 % of students enjoyed F distributions . A handful mentioned liking T distributions and the PS questions . Finally , a few students found F tables and understanding the discrepancies of the various distributions interesting .","In this lecture students enjoyed learning about the F distribution, T and F distributions, and using F tables to compare variances. They also enjoyed understanding the relationships between different distributions, including the distribution of samples."
"Students were mostly confused about F Distribution , Problem session and quiz questions . Some also had trouble with T Distribution , Confidence Interval and Alfa Value , while 27 % of students found everything is clear .","In this lecture students had trouble with the F distribution, T and F distributions, Confidence intervals, and the 4th question in the ps. Students also had trouble understanding the tableau of F distributions."
"The majority of students found Hypothesis Testing and Confidence Interval of Variance mostly interesting , including one-sided interval , two-sided interval and application . Several students also were interested in H0 & H1 parameters , Chi Distribution","In this lecture students enjoyed learning about hypothesis testing, confidence intervals, and one-sided intervals. They also enjoyed using H0 and H1 parameters to determine the confidence interval."
"A little over 1/3 of students had no problems . A handful had issues with chi-squared concepts , and a few struggled with some of the PS questions and degrees of freedom . A couple students did n't understand the study set/quiz answers .","In this lecture students had trouble with chi-square distribution, degrees of freedom, and greyscale intensity. Students had no problems with the PS question4."
"Over half of the students enjoyed T-distributions , and a third liked F-distributions . A few students did n't enjoy anything , and one student each liked comparing variances and sampling distributions .","In this lecture students mostly had trouble with T and F distributions. They also had problems with the distribution of fat content, reading the table, and understanding the relationships between distributions."
"Almost 40 % of students found nothing to be difficult . A handful struggled with lognormal distribution and PS/study set questions -LRB- and their irrelevance , in particular -RRB- . A few students had trouble with one-sided intervals and confidence intervals .",Most students found the topic of hypothesis testing and confidence intervals to be the most interesting. Some others found the lognormal distribution and the study set questions as interesting. A few students found one-sided intervals and the confidence interval as confusing.
"Around one fourth of students found hypothesis testing on Population Variance such as pooled variance mostly interesting . Another 19 % of students were interested in Type 2 Error , and 16 % of students were interested in T Value , T test and T distribution . Several students also found Paired Observation interesting .","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing based on sample variances, and the difference of the mean values."
"About half of students found nothing confusing . A handful still had trouble with mean square error , as well as concepts related to bias -LRB- and unbiased -RRB- . A couple students needed clarification on the project , as well as specific differences in the graphical representation/reliability of mean square vs. bias .","In this lecture students had trouble with the mean square error equation, the sampling distribution, and the bias formula. They also had trouble understanding the homework assignments."
"Over a third of students had no problems ; however , another third seemed lost with the last question relating to mean , median , and mode . A small handful did n't understand variance and standard deviation , and a couple students struggled with statistics and probability , as well as r-programming .","Most students found nothing challenging in this lecture. Some students had trouble with the last part of the lecture, understanding the relation between mean and median, and understanding the difference between the means and means of different distributions. A few students had problems with the histograms, and the last example."
"Over half of students had no trouble with the concepts . A handful had issues with mean square error and some of the PS questions . A few are experiencing confusion with bias , and a couple with various estimations .","In this lecture students had trouble with mean square error, bias, and the sixth question in the exam. They also had problems with the sample estimation and confidential interval variance."
"Almost half of students said they enjoyed hypothesis testing . About a quarter liked confidence intervals , and a handful liked confidence intervals for variance or variance intervals . A few students indicated H0 and H1 as their favorites , and a couple pointed out liking the examples .","In this lecture students enjoyed learning about hypothesis testing, confidence intervals, and one-sided intervals. They also enjoyed using H0 and H1 parameters to determine the confidence interval."
