oracle,generated_summary
"The students enjoyed learning about milestone 3 and receiving their milestone 2 feedback . They also were interested in learning about regressions , group work , and the research study professor Hynes discussed in class .",Most of the students found the feedback on Milestone 2 and M3 as most interesting. Some other students enjoyed working with the M3 project and learning about how to use regression plots to model data sets. Some students also found learning about feedback on M2 as interesting.
"The students found linearizing data and using logs/logarithmic scales to be the most interesting part of lecture . Next , they found function discovery , handwriting graphs , and the commands for linearization equally interesting .",Most of the students found Linearization of Data and Linearizing Data as the most interesting topic of the day. They also enjoyed learning how to use logarithms to linearize data and how to find the best fit equation for different kinds of functions. Some students also found the function discovery interesting. Some others found the problem set and problem set plot interesting.
"Most of the students specifically found plotting scatter plots and the plot function interesting . Next , a lot of students found importing data and partner programming interesting . Alternatively , a fewer amount of students enjoyed graphing in general and the new experiences gain/skills learned .","Most of the students found plotting plots and paired programming as the most interesting part of the class. They also enjoyed learning how to use the plot function to create plots, and how to import data into Matlab. Some students also found plotting and working with a partner as interesting. Some other students enjoyed learning about the matrix math and how the plots are used in matlab."
"The students mostly did n't struggle with any part of this day 's lecture . Although , a few students thought that problem 3 , the shapes of flowcharts , logic statements and tables , and CPD plots were challenging .",Most of the students had trouble with problem 3 of the problem set and the logic statements used in problem 1 and 2. Some students also had trouble understanding the concepts of flow charts and how to use them to create logic statements. A few students had problems with the Cumsum distribution plot and learning how to find the directions of the y axis of the graph.
"Mostly , students struggled with defining both the amount of bins and the bin width , others struggled with nothing , and a lot stuggled with histograms in general . Some students also struggled with the use of descriptive statistics or unclear instructions .",Most of the students had trouble understanding histograms and how to use histograms to create them. Some others had problems with the problem set questions and finding the correct bin edges and number of bins. Some students also had trouble with understanding how to find errors in the code and understanding the histogram commands used to create histograms.
"In this short lecture , students found user defined functions , the exam review , and paired programming interesting .",Most of the students enjoyed learning about user defined functions and how to use them in Matlab. They also enjoyed the exam review and paired programming. Some students also found the use of functions and UDF as interesting.
"During this lecture , students were interested in complex loops , milestone 2 , and nesting within loops . They also enjoyed starting the problem set and the code of cooperation .",Most of the students found learning about complex loops and complex for loops as most interesting. Some others found the code of cooperation and working on Milestone 2 as interesting. They also liked learning how to use complex loops to solve problems without using complex loops.
"A majority of the students said that they found paired programming to be the most interesting part of this lecture . Additionally , they found manipulating matrices in Matlab and the new commands they learned interesting as well . Last , a couple students enjoyed coding in general .",Most of the students found the most interesting part of the class to be working with a partner in paired programming. They enjoyed learning how to manipulate matrices and using MATLAB to change the values of certain parts of a matrix. They also enjoyed learning about matrix manipulation and understanding how to use MATLAB functions. Some students also found learning about the new commands for matlab functions and the matrix indexing as interesting.
The students mostly found miles stone 2 and the problem set challenging . They also struggled creating the complex loops and understanding the project . Some also found nothing difficult .,"Most of the students had trouble understanding how to use complex loops, and how to find the parameters of the thermocouple data. Some others had problems with problem set 11b and M2. Some students also had trouble with the problem set definition lines and finding the parameters for the variables."
"A lot of the students struggled with the new functions `` sum '' and `` ones '' . A comparable amount also struggles with the Matrix manipulation functions and commands . Next , some were confused about how to code with partners . A lot of them did n't know what the word `` concatenation '' meant . Last , some were confused about absolutely nothing at all and found everything to be clear .",Most of the students had trouble understanding how to use the matlab language and understanding the various matlab commands. Some were confused by the use of the sum and ones functions and the matrix manipulation functions. Some others had problems with the array indexing and how to change multiple columns or rows with a variable. Some students also had trouble with the problem sets and the implementation of matrix operations.
"In this lecture , the students found the cumulative distribution plot , UDF , and histograms most interesting . They also found the linear regressions and function discovery an interesting part of classes .",Most of the students had trouble with user defined functions and CDPs. Some others had problems with linear regression and learning about logical operators. Some students also had issues with histograms and learning how to create user-defined functions.
"The students struggled with understanding for loops , completing the problem set , and understanding the final project . They also found while loops and milestone 1 challenging .","Most of the students had trouble understanding the concepts of for loops and while loops. Some others had problems with the PS10 problem set and the differences between matlab and C code. Some students also had trouble with problem sets and milestones. Some were unsure when to use for loops, and how to set up a for loop."
"The students found user defined functions and functions in general to be the most challenging . Additionally , they struggled with the problem set , inputs and outputs , and the uses of nino .",Most of the students had trouble understanding how to use user defined functions. Some had trouble with UDF's and the use of UDFs. Some others had problems with the PS04 problem set # 4 and the nino and Nino and io.
"Primarily , the students found retaking the exam and creating UDFs to be the most interesting part of lecture . They also enjoyed compiling small functions into a large function , creating complicated equations , and pair programming .",Most of the students enjoyed learning about user defined functions and how they can be used to create new functions. They also enjoyed learning how to use UDF's to solve equations and working with larger equations. Some students also found the group exam and the test retake as interesting.
"A majority of the students did n't find anything confusing . Some were still struggling with the details of M4 , the grading of M3 , writing the technical brief , or creating regression lines .","Most of the students had trouble understanding how to use SSESE mod, how to improve parameters, and how to find the correct regression line. Some students also had problems with the SSE mod and learning how to grade parameters for milestone 4. Some others had trouble with the technical brief for M4 and learning about the various approaches to improve data."
"Mostly , the students were interesting in learning about Milestone 4 , improving their algorithm , and finishing milestone 3 . Some also , were intrigued by the photographer that attended class .","Most of the students found learning about M4 and working on M4 as the most interesting topic of the day. Some others enjoyed learning about how to improve the algorithm, working on milestone 4, and finding new ways to improve accuracy and efficiency of algorithm."
Students found creating complex loops and milestone 2 in general challenging . They also struggled creating for loops and flowcharts . Some were also confused or concerned about M1 feedback .,"Many students are having trouble with complex loops, while loops, and nested structures. Some students also had trouble with Matrix indexing, and how to construct truth tables to evaluate logical expressions. Some of the students were confused by the M2 and M3 milestones."
"The students struggled to understand how they needed to improve their algorithms , understanding milestone 4 , the refinement process , and creating regressions . Some did n't find anything challenging .","Most of the students found nothing confusing. Some students had trouble understanding the M4 assignment and how to improve the algorithm. They also had problems with SSEmod, Regression analysis, and finding a metric to measure algorithm efficiency. Some others had trouble with M3 and M4 details."
"Most students found learning about specific syntax and commands in MATLAB while making new scripts interesting . Some students were simply interested in programming or Matlab in general . Last , they found learning about course mirror and meeting new people to be interesting as well .",Most of the students found learning how to use matlab as the most interesting part of the class. They also enjoyed learning about the use of matlab to solve math equations and vector calculations. Some of the other students liked learning about how to change the format of the matlab code and how to get extra credit using the CourseMIRROR app.
"In this lecture , most of the students enjoyed creating histograms , working with their team members , and modifying the histograms . They also enjoyed applying descriptive statistics and learning different ways to display data .","Most of the students found histograms and histograms as most interesting topics in this lecture. They enjoyed learning how to create histograms, working in teams and working with a partner. They also enjoyed learning about the use of histograms to display data on a graph, and how they can be used to create different histograms using different methods. Some students also found the problem set and the descriptive statistics as interesting."
"For the most part , students found plotting in general to be challenging . Next , they found the commands and formatting of plots to be difficult . Last , they struggled specifically with scatter plots and importing the data to plot .","Most of the students had trouble understanding how to create plots and subplots, as well as plotting multiple graphs on one figure. Some students also had trouble with understanding the difference between plot and scatter plots, and understanding when to use the scatter command. Some others had trouble importing data files and understanding how different commands can affect matrixs and graphs."
"The students found Milestone 1 , solving for tau , and creating multiple ways to solve the problem challenging . They also struggled with the problem sets . Some did n't find anything challenging .","Most of the students had trouble understanding the concept of milestone 1, and how to calculate the tau value. Some students also had problems with the problem set and the project, as well as the specific needs of each part in milestone 1. Some others had trouble with learning how to code with noisy data analysis, and understanding how to use various methods to calculate tau."
"In this lecture , students found the entire exam review to be the most interesting part of class . They also thought using flow charts , making CDPs , and relation operators were interesting . There was n't enough feedback for a fifth rank for this particular class .",Most of the students found the exam review as the most interesting topic of the day. They also found the review of the CDP and flow charts as interesting. Some students also enjoyed learning about CDP's Problem set 8 problem 1 and how to make a cumulative distribution plot.
"The students were excited to learn about while loops and observe the thermocouple demonstration . They were also interested in Taylor series expansion , flow charts , and logs in loops .",Most of the students found learning about while loops and thermocouples as most interesting. They also enjoyed learning about the use of the whole loop and how it can be used to perform several iterations of a calculation. Some students also found the thermocouple demo and learning about Taylor's series as interesting.
"The students found Milestone 2 , complex loops , and for loops interesting . They also enjoyed","Most of the students enjoyed learning about complex loops, for loops, logical operators and how to use them when it is appropriate to use one. Some others enjoyed learning how to create flowcharts, learning about M1 and M2's algorithms, and understanding when to use a loop. Some students also found learning about loops and complex loops as interesting."
"During this lecture , the students struggled with loops , specifically while loops , understanding the problem set , and flowcharts . Additionally , some students thought nothing was challenging or were confused about the final project .","Most of the students had trouble understanding the concepts of while loops and flow charts. Some students also had problems with the problem set and understanding when and where to use different if, elseif, and when statements for loops and how to update a while loop. Students also had trouble with understanding the taylor series problem and understanding how to start and end the loop."
"During this lecture , the students struggled with milestone 3 , creating the regressions , and understanding the feedback milestone 2 . The also found SSE and the algorithms challenging .","Most of the students had trouble understanding how to use the M3 algorithm, and how to find the regression line from tau and price. Some students had problems with the SSE and SSE Mod, calculating SSE, and finding the correct degrees of freedom of freedom. Some others had trouble with the M2 algorithm and understanding the concept of M3."
"The students were interested in milestone 4 , the feedback form milestone 3 , and trying to improve their algorithm . They also enjoyed working with the SSE values and learning about the technical brief .","Most of the students found the feedback on M3 and M4 as most interesting. Some others enjoyed learning about the SSE mod, improving M3 algorithm, and working on M4 with the team. Some students also found the class room discussion of M4 and learning about M3 feedback as interesting."
"The responses indicate that converting time in decimals to hours was the most challenging part of this class session . The rest of the class found the fix function , functions in general , and the effectiveness quiz challenging . Additionally , a good amount of the class found nothing challenging .",Most of the students had trouble understanding how to convert the time to decimal time in matlab. Some students had problems with the matlab code and using the fix and round functions. Some others had trouble with the problem set and the quiz over the teamwork skills.
The students mostly found the peer reviews interesting . Some enjoyed learning about other team 's thought processes and milestone 5 . Others simply enjoyed writing the technical brief or meeting new people .,"Most of the students enjoyed learning about the peer review, getting feedback from other teams, and learning about other approaches to the same project. Some students also found learning about Milestone 5 and the review of other teams as interesting."
"The students found learning about the final project the most interesting part of class . They also enjoyed learning about for loops , while loops , and loops in general . Last , they were interested in completing the assignments .","Most of the students found learning about for loops and while loops as most interesting. Some others enjoyed learning about the concept of paired programming, learning about how to use different loops for different things, and how to calculate the square root of 2. Some students also found the PS10 project interesting."
"Most of the students found meeting their new team members to be the most interesting part of lecture . The rest enjoyed the clock problem , learning about how to work in a team , paired programming , and new Matlab Functions .","Most of the students found learning about the new teams and meeting new team members as the most interesting part of the day. They also enjoyed learning about paired programming and learning how to convert clock hours to decimal hours. Some students also found the concepts of meeting, storming, norming and working with new teammates as interesting."
"Most of the students struggled with nothing at all or parts of user defined functions . Some found using polyval/polyfit commands , finding the inputs or outputs , and the least squares method challenging .","Most of the students were confused about the UDFs and how to use them in matlab. Some others had problems with the user defined functions and the SSE and SST calculations. Some students also had trouble understanding the difference between polyval vs polyfit and polyfit vs polyval, and the R-squares method."
"In this lecture , the students thought Milestone 1 , the project , and complex loops were interesting . They also enjoyed working as a team and learning about first order systems .","Most of the students found learning about complex loops and complex loops as most interesting. Some others enjoyed learning about the thermocouple project and working in a team. Some students also found the problem set problems to be the most interesting, and learning about how to use descriptors to solve first order systems of equations as interesting."
"The students found creating user defined functions , executive functions , and combining all of the functions together very interesting . They also enjoyed paired programming and the in-class assignment .",Most of the students found the most interesting part of the class to be creating user defined functions and using UDFs to create an executive function. They also enjoyed learning how to use the executive function and calling the other functions from the UDF. Some students also enjoyed the paired programming and working with a partner's UDF's.
"In this lecture , the students found creating cumulative distribution plots , the histogram right function , and their new partners to be the most interesting part of class . They also enjoyed learning about bin widths and subplots .",Most of the students found learning how to use histograms and cumulative distributions as most interesting. Some others enjoyed learning about paired programming and learning about the histogram right function. Some students also found learning about CDP plots and comparing histograms to the CDP as interesting. A few students also liked learning about histograms in general and learning how they can affect data presentations.
"Mostly , students struggled creating user defined functions , calling functions within other functions , and running executive functions . They also found handling variables challenging . Some students did n't find anything challenging at all .",Most of the students had trouble understanding how to use UDFD's and user defined functions. Some students had problems with using UDFs and using sub-functions. Some others had trouble with using executive functions and the problem set in general. A few students also had issues with matlab and how to handle multiple UDF's.
"In general , most students struggled with modifying the bins , making the CDP , and using the histogram right commands . A few students had trouble with histograms in general or finding the descriptive statistics .","Most of the students had trouble understanding histograms and the histogram right command. Some others had problems with CDP plots, bin edges, and how to use histograms to create the CDP. Some students also had issues with histogram left and right bin edges and finding the correct values to use in histograms."
"In this lecture , the students mostly found UDFs , linearization , and CPD confusing . They also struggled with function discovery or nothing at all .","Most of the students had trouble with user defined functions, such as the user defined function and the CDP plots. Some others had problems with Linear Regression, UDFS and how to create a UDF and UDF explanations and examples similar to exam questions. Some students also struggled with CDP and finding and adding bin edges to histograms."
"The students thought the wording of the assignment and linearization was challenging . They also struggled with UDFs , nothing , and the general forms of the equations .","Most of the students found the most confusing part of the class to be the problem set and the equations used to solve them. Some students also had problems with the UDFs, linearized equations, and the general form of equations. They also had trouble understanding how to convert from logarithmic to general form by hand and how to use the log and log as ln graphs."
"Learning the specific syntax was the most challenging for the students . They also struggled with setting up MATLAB by mapping to the VPN and saving the files . Last , using the script files and the problem set was challenging for the students .","Most of the students found the most confusing part of the class to be learning how to use MATLAB and how to create a script file. Some students also had trouble understanding the difference between matrix multiplication and period multiplication, and when to use the dot instead of the comma and when not to use it. A few students had problems with the script file and the process of zipping files together."
"Overall , the students found either linearizing the plots or nothing at all confusing . They also struggled using the subtitle command , implementing logarithmic scale , and determining which equations to use to best represent the desired graphs .","Most of the students had trouble understanding how to translate equations from general to linear form and vice versa, and how to use logarithmic scales in matlab. Some students also had problems with finding equations, finding the linear and general forms of the equations, and finding the correct values for each equation. A few students had problems understanding when to use the suptitle command and when to adjust the axes."
