oracle,generated_summary
"Most students had trouble with topics related to the F distribution . There were also general questions regarding the parameter estimation and hypothesis testing . Minor questions included box plot outliers , the lognormal , and confusing or incorrect solutions to review problems .","Many students had trouble with F Distribution and PS questions, especially F Distribution questions. Some students also had problems with calculating the critical value and finding the conclusive interval for probabilities. A few students also struggled with Lognormal Questions, Boxplot-outliers, and the 4th question."
"This lecture , students had trouble with understanding and finding means and medians , understanding sampling distribution , and reading the graphs . Some students also had trouble with x-bar . A large number of students -LRB- 21 -RRB- had no problems .","Many students found everything clear. Some others had trouble with sampling distribution of mean, normal distribution, and the relation between mean and median. A few students also had problems with X-bar distribution, histograms and cdfs."
"There were two main sources of confusion : the derivation of the chi-squared distribution , and the explanation of the sample variance distribution . A minority found the theorems and proofs hard to understand and follow .","Many students had trouble with chi-squared distributions, Sampling Distribution of Sample Variance, Normal Approximation to Binomial Distribution, and the last proof of chi-square. Some others had problems with understanding the last formula and understanding the concepts of theorems."
"Most students found the hypothesis testing the most interesting example , along with error bounding and rejection of the null hypothesis . The students found the guilt analogy very helpful , as well as the examples used to introduce the main ideas .","Many students enjoyed hypothesis testing, especially the concepts of H0 and H1, critical value for rejection, and the concept of error bounding. A few students also enjoyed the guilt analogy and examples."
"Most students had trouble with ps questions . Otherwise , confusion was scattered . Of those confused , F distribution was a trouble point , along with type 2 error and finding the confidence interval .","Almost half of students had no issues. A handful had trouble with PS questions, and a few struggled with F Distribution, Type 2 Error, and Hypothesis in F Distribution. A few students also had problems with Alfa and beta relations with sample size."
"In this lecture , students enjoyed interval estimations , finding confidence intervals and upper and lower bounds , and using one-sided intervals . Students liked the examples given in class .","Most of students found interval estimation and confidence intervals as interesting. Some others liked one-sided and two-sided intervals, sampling distributions, and the distribution of mean differences."
Most students liked using the chi square distribution to determine goodness of fit . Several others also liked hypothesis testing on multiple samples and the multinomial distribution . A few others liked simulations and paired observations,"Approximately 30 % of students enjoyed chi square goodness of fit test. A handful liked paired experiments, and a few enjoyed comparing multiple samples. A few students also liked multinomial distribution, paired experiment, and chidquared random variable."
"The bias of an estimator and possible causes was a popular topic . Point estimation , interval estimation , and mean square error were almost as popular .","Many students found Interval Estimation, point estimation, and bias and variance bias interesting. Some others liked MSE and the derivation of MSE, sampling from population and the effect of bias on research."
"In this class , students had trouble with confidence intervals , finding lower bounds , and whatever was taught at the very end of class . Students also had some problems with pvalue and critical values .","Almost half of students had no issues. A handful had trouble with confidence intervals, lower bound, and confidence interval method for hypothesis testing. A few struggled with P value, significance level, and the last part of lecture."
"Students were confused during the practice session and would like more detail . They had trouble understanding point estimates , and how to use rstudio . Students were also confused what the differences between capital and lowercase X values represented . Some did not understand what confidence intervals were acceptable .","Many students found everything clear. Some others had trouble with R-studio, point estimates, homework, sample estimation, and understanding the difference between capital and small x-bar. A few students also had problems with t-distributions and the problem session."
"In this lecture students enjoyed learning about Type 1 error , P-values , Alternate steps for hypothesis testing , rejecting the null hypothesis , and the steps to hypothesis testing .","Approximately 30 % of students enjoyed hypothesis testing. A handful liked P Value, Alternative methods of hypothesis testing, Type 1 Error and C Value. A few students also found critical point and significance level, critical point comparison of c and the steps to reject the hypotheses interesting."
"Most students found that having problems in preparation for the exam along with solutions was very helpful . Among topics , the log normal and the F distribution were the most popular , followed by the confidence interval and population mean/variance .","Most of students found lognormal, PS questions, and understanding of exam questions interesting. Some others found t-distributions, calculating probabilities, and calculating variance of populations interesting."
"In this lecture students were very interested in point estimates . They were also happy that they received explanations for their homework problems . Students thought the `` target '' example of point estimates was interesting , and also enjoyed learning about the concept of an estimator .","Many students found point estimate, homework, and R homework to be the most interesting part of lecture. Some others found the examples and examples over targets, central limit, or nothing at all interesting."
"Most students had trouble understanding why the normal probability was plotted , and in particular how it relates to the histogram . A smaller group had trouble understanding box and whisker plots and relating the mean to the median .","Many students had trouble with boxplots, normal probability plots, and histograms. Some were confused about the difference between mean and median in histograms, and the use of boxes and whiskers in general. A few students also had problems with Pareto charts and finding mean in theoretical dist :-LRB-"
"Students mostly found Regression and Kaggle.com interesting . Some also found Derivations , Beta1 and Beta0 , and SSR and SST interesting .","Approximately 30 % of students enjoyed regression, and a handful enjoyed kaggle.com and TAB. A few students also found the derivation of linear regression and the examples of TAB and Burger King interesting."
"The interval estimation was the most interesting topic of the day , with the confidence interval a close second . Students found it helpful to see examples of each distribution , in particular transforming equations to standard normal .","Many students found interval estimation and confidence intervals as interesting. Some others enjoyed calculating upper and lower bounds of confidence intervals, understanding distribution of mean differences, and the example of the first homework."
"It was helpful to see the relationships between the various distributions , and concrete examples of each . In particular , the explanation for the chi-squared distribution was particularly good , as was the derivation of the central limit theorem .","The students found Central Limit Theorem, sampling distribution, normal approximation to binomial distributions, and chocolates to be the most interesting part of class. They also enjoyed the examples relating to sampling distribution of mean and variance, and understanding the relation between binomial and normal distributions."
"Students found interval estimates and learning about bias the most interesting . Many students also found point estimates interesting . A few students liked using the Mean Square Error , and a few liked using theta .","Many students found interval estimation, point estimation, and bias and variance interesting. Some others found the derivation of MSE and MSE-LRB-Teta interesting."
In this lecture the majority of students had problems working with multidimensional distributions and using chisquare for goodness of fit . A lot of students had no problems . A few students had other problems such as using paired observations or understanding the use of simulations .,"Students were mostly interested in Multidimensional Distribution, Chisquare Distribution, and the goodness of fit test. Some were confused about the test for chi square distribution. A few students also had questions about the significance level in multinormal distributions and the last example."
"Most students found regression and multiple linear regression interesting , followed by ANOVA , and the relationship between the F distribution and regression .","Approximately 30 % of students found Multiple Linear Regression and ANOVA interesting. A few students also enjoyed Regression Error, Assumption Analysis and Residual Analysis. A couple students also found confidence intervals and F test interesting."
"Students had problems with the chi-square analysis , determining normal/binomial distributions , and sample variance . A surprisingly large amount of students had no problems this lecture . One student had trouble with the central limit theorem .","Many students had trouble with chi-squared distributions, Sampling Distribution of Sample Variance, Normal Approximation to Binomial Distribution, and the last proof of chi-square. Some others had problems with understanding the last formula and understanding the concepts of theorems."
"Very few students had trouble with the day 's lesson . Of the students that had trouble , most mentioned pooled variance , and paired observations . A smaller portion mentioned the degree of freedom formula was hard to understand , and another portion felt more examples were needed .","Many students had no issues. A few had problems with paired observations, pooled variance, and the approximation technique for pooled variance. A couple students had trouble with the PS questions, and one student had trouble understanding the examples of theories."
"Most students found the concept of the point estimator interesting , as well as the relevant examples . Answers to homework questions were very helpful .","The students overwhelmingly found point estimate, homework, and the R homework to be the most interesting part of lecture. They also enjoyed the examples and examples over targets. Some of them also liked central limit, rasterImage, and making new estimators."
"In this lecture students mostly had problems with pooling variance , working with two samples , and whatever was taught in the last part of class . Some students had trouble with alpha/beta computations , but many had no issues .","Over half of students had no issues. A handful had trouble with test on two samples and pooled variance. A few students had problems with pooled variance and the last part of the lecture. A couple students had issues with two tailed, one tailed and one tailored tests."
"The source of small confusion was from the usage and derivation of the F distribution , the confidence level of variance , the chi square distribution , and how the degrees of freedom were found in the F distribution .","A little under 1/3 of students found everything clear. A few students had trouble with F Distribution, variance intervals, and the use of F Distribution in estimation. A couple students also had problems with chi squared distributions and degrees of freedom."
"Students were interested in using chi-square distributions , the central limit theorem , reading tables , and calculating degrees of freedom . Students seemed to like the `` Cheesecake '' problem .","Many students enjoyed learning about the chi-square distribution, understanding the formula for a random variable, understanding sample variance, and understanding the concepts related to central limit theorem. A few students also found reading tables and the cheesecake question interesting."
"In this lecture , students liked learning about how sample size effected the power of the test , working with two tailed problems , relationships with the beta value , finding sample size , and the summary of tests they can use .","Approximately 30 % of students enjoyed sample size computation for power, and a handful enjoyed beta teta and confidence interval. A few students also mentioned liking one-tailed and two-tailed tests, and the relation between confidence interval and error."
"Most students found the distribution of beta1 along with its mean and variance interesting , as well as topics related to SSE , SST , and SSR . Students also found regression a good topic .","Over half of students found SSE regression and distribution of beta-1 interesting. A few students also were interested in statiscal inference on B1 and B0, and the relation between SST/SSR/SSE and SSE, and regression relationship between sst and sst. A couple students also found beta1 coefficient of determination and t-distribution interesting."
"In this lecture , students enjoyed having graphical depictions of the different types of distributions , and learning about Q-Q Plots . They also enjoyed the simulation , learning how median and mean change depending on the type of distribution , and Empirical vs Theoretical means and medians .","The students found comparing distributions in Q-Q plots and sampling distributions to be the most interesting part of this lecture. They also enjoyed understanding the difference between mean and median, empirical median, and normal probability plots. Finally, they enjoyed learning about statistics in general and the concepts related to statistics."
"An overwhelming majority of students found type 2 error interesting . The rest found type 1 error , confidence intervals , p values , and different methods for hypothesis testing interesting .","Over half of students enjoyed Type 2 Error, and a handful enjoyed Type 1 Error. A few enjoyed confidence intervals and the power of the test. A couple students also mentioned liking P Value and the tables."
"In this lecture students were interested with type 2 error , the relationships between alpha and beta , using F distributions , hypothesis testing on variance , and confidence intervals .",Almost half of students found Type 2 Error interesting. A handful enjoyed F Distribution and Hypothesis Testing on Variance. A few students also enjoyed Alpha and Beta Theory and relation between alpha and beta. A couple students liked H1 S logic and concepts related to transformed spaces.
"In this lecture students mostly had trouble with the Normal Probability plots and the Box plots . They also had some trouble understanding histograms , finding means and medians , and finding quartiles .","Most of the students found everything clear. Some had problems with boxplots, normal probability plots, histograms, and the difference between mean and median in histograms. A few students also had trouble with histograms and finding the mean/median of quantile and quartile."
"Most had no confusion . Any existing confusion was related to the chi squard and normal distributions . Many students had specific questions about problems in the problem sets , e.g. , box and whisker plots , and some commented that the pace is too slow .","There wasn't a single confusing point in this lecture. A few students had trouble with the derivation of chi-square, the questions of the PS, or nothing at all. Some others had problems with box plots, normal probability plots, histograms, and the quiz."
In this lecture students mostly had issues with regression and the goodness of fit test with chi square . Two students had trouble with the practice session . A lot of the students had no problems .,"A little under half of students found everything clear. A few students had trouble with fit test regression, chiv square test, and the goodness of fit tests. A couple students also had problems with the PS questions."
"In this lecture students mostly enjoyed using Chisquare to test goodness of fit . Students also liked working with 2 samples , multinomial distributions , simulations , and paired experiemnts .","Approximately 30 % of students enjoyed chi square goodness of fit test. A handful liked paired experiments, and a few enjoyed comparing multiple samples. A few students also liked multinomial distribution, paired experiment, and chidquared random variable."
"In this lecture students had trouble with Multiple Regression , Anova Tables , and the practice session . A lot of students had no issues .","Many students found ANOVA/Multiple Linear Regression and ANOVA table as confusing. Some others had trouble with F test for regression, hypothesis testing with Bo, and PS multiple linear regression."
"Students enjoyed learning about the comparison between binomial and normal distributions , chi-square distributions , and the central limit theorem . They also found sampling distributions interesting and very much enjoyed the chocolate as positive reinforcement .","The students found Central Limit Theorem, sampling distribution, normal approximation to binomial distributions, and chocolates to be the most interesting part of class. They also enjoyed the examples relating to sampling distribution of mean and variance, and understanding the relation between binomial and normal distributions."
"In this lecture students enjoyed using Beta1 , regressions , and SSR/SSE/SST .","Over half of students found SSE regression and distribution of beta-1 interesting. A few students also were interested in statiscal inference on B1 and B0, and the relation between SST/SSR/SSE and SSE, and regression relationship between sst and sst. A couple students also found beta1 coefficient of determination and t-distribution interesting."
Most students found regression and its examples and the derivation interesting . A smaller number of students mentioned kaggle.com as a useful site .,"Approximately 30 % of students enjoyed regression, and a handful enjoyed kaggle.com and TAB. A few students also found finding beta0 and beta1 and the derivation part of regression interesting. A couple students also enjoyed finding error and drawing fx = y line."
"In this lecture students greatly appreciated the time spent going over problems . They also liked lognormal problems , clarification on F Distributions , evaluating probabilities , and solving problems with 2 variables .","Most of students found Lognormal and PS questions interesting. Some others liked F Distribution, Boxplots, Comparing Sample Mean and Population Variance, Exam questions, and T Distribution."
"In this class students had problems interpreting box and whisker plots , and chi-square distributions . A few students had issues with Normal Distributions , such as determining sample size or creating plots . Two students were confused about the 75 minute quiz . Most students had no problems with this class .","There wasn't a single confusing point in this lecture. A few students had trouble with the derivation of chi-square, normal probability plots, and the last question of the lecture. Some others had problems with box plots, histograms, or nothing at all."
"Many students felt they understood the F and T distributions after today 's lecture . Auxiliary topics , including the transformation between distributions and the many examples improved understanding .","Many students enjoyed learning about F Distribution, T Distribution, and the tables of these distributions. Some others enjoyed understanding the history of chi square and tdistributions, comparing variances, and creating transformations between random variables."
"Many of the students found paired observations interesting , followed by pooled variance . A smaller but significant number mentioned sample relations , the t distribution , and dependency as interesting topics .","Many students found pooled variance, paired observations, and pooled variance interesting. Some students also found difference disyribution, comparing samples, and degrees of freedom interesting."
"Most students found the confidence interval computation most interesting , along with the F distribution . Several students pointed out that seeing derivations of formulas was helpful -LRB- in comparison to just memorizing them -RRB- .","Many students enjoyed learning about confidence intervals, F distributions, and standard error. Some others enjoyed understanding intervals of distributions and the properties of F distributions. A few students didn't enjoy anything."
"In this lecture students had trouble with pooled variance , paired observations , and the welch formula .","Many students had no issues. A few had problems with paired observations, pooled variance, and the approximation technique for pooled variance. A couple students had trouble with the PS questions, and one student had trouble understanding the examples of theories."
All student responses were either about regression or the goodness of fit test .,"Many students found regression, goodnes of fit test and chisquare test interesting. A few students also found mean and variance of regression, chi square and linear regression interesting."
"Of the students that had problems , most of them had trouble with the chi squard distribution as it relates to goodness of fit , and the multinomial distribution . A very small minority mentioned paired observations and the explanation for simulations as trouble spots .","Students were mostly interested in Multidimensional Distribution, Chisquare Distribution, and the goodness of fit test. Some were confused about the test for chi square distribution. A few students also had questions about the significance level in multinormal distributions and the last example."
"Many students found various definitions confusing , in particular the sum/difference formulas with SSR , SST , and SSE . The remainder of students that had trouble did not go into more detail besides mentioning that regression was a source of confusion.Task3 : Extractive summary . Select five most representative sentences in order as the summary . -LRB- Use the sentence index number . -RRB- Rank1 : ____ 19 _____ Rank2 : ____ 27 _____ Rank3 : ____ 34 _____ Rank4 : ____ 1 _____ Rank5 : ____ 12 _____","Over half of students found SSR, SST, SSE, and regression as confusing. A few students had trouble with Poisson, Poisson Relationship, and SSE and SST. A couple students didn't understand regression, and a few struggled with coefficients of determination."
"Taking samples and computing the sampling distribution , in particular the sampling distribution of the mean was the main point of confusion today . Others had problems interpreting plots of x-bar , and mean and median .","Many students found everything clear. Some others had trouble with sampling distribution of mean, normal distribution, and the relation between mean and median. A few students also had problems with X-bar distribution, histogram and cdf graphs."
"In this lecture , students had trouble in the practice session , and with using f distributions in hypothesis testing . They also had trouble with type 2 error , and deciding which part of the graph to use to check a hypothesis .","Almost half of students had no issues. A handful had trouble with PS questions, and a few struggled with F Distribution, Type 2 Error, and Hypothesis in F Distribution. A few students also had problems with Alfa and beta relations with sample size."
"In this lecture students had trouble with beta estimates , confusion about n-2 , SST , and whatever was taught at the end of the lecture . Some students had no problems . It was hard to find trends for this sample , as each student seemed to have a different issue .","Many students found everything clear. Some others had trouble with B1 estimator, SST, B0 and B1 statistical distribution, and nothing. A few students also had problems with n-2 and estimating beta."
Most students were not clear on how to read the F-table . There were also not enough examples to clarify when a given distribution to be used . About half the students felt there was nothing confusing .,"Many students found everything clear. Some others had trouble with F-distributions, reading from tables, and the transformation from normal to t-distribution. A few students also had problems with reading probabilities and logic and computations."
The chi squared distribution was the most interesting topic of the day . Discussion related to the sample distribution and the central limit theorem was also helpful . Technical details covered during problem set hours were useful .,"Many students enjoyed learning about the chi-square distribution, understanding the formula for a random variable, understanding sample variance, and understanding the concepts related to central limit theorem. A few students also found reading tables and the cheesecake question interesting."
"In this lecture students enjoyed learning about assumptions , multiple regressions , ANOVAs , Linear Regressions , and residual analysis .","Approximately 30 % of students found Multiple Linear Regression and ANOVA interesting. A few students also enjoyed Regression Error, Assumption Analysis and Residual Analysis. A couple students also found confidence intervals and F test interesting."
"Students mainly had difficulty understanding T distributions , and reading the tables of F distributions . They also had trouble with interpreting probability from graphs/tables , knowing which distribution to use in a given situation , and understanding the graphs of the distributions .","Almost half of students found everything clear. A handful struggled with reading tables for F-distributions, and a few students had trouble with T distributions. A few students didn't understand the transformation from normal to t distributions, and one student had trouble reading probabilities from tables."
"Students found reading tables of F and T distributions the most interesting . They also liked learning about the history of the T distribution , converting between distributions , and obtaining probability from a distribution . Students also enjoyed that this was a 3-part lecture .","Many students enjoyed learning about F Distribution, T Distribution, and the tables of these distributions. Some others enjoyed understanding the history of chi square and tdistributions, comparing variances between distributions, and creating transformations between random variables."
Many students had trouble understanding the point estimation . Another significant portion felt the homework solutions and the ps were explained too quickly .,"Many students found everything clear. Some others had trouble with R-studio and R-code, point estimates, sample estimation, or nothing at all. A few students didn't understand the difference between capital and small x-bar, and a few others had problems with the problem session."
"Of the students that had trouble , most mentioned statistics relating to beta1 and beta0 , including hypothesis testing . Others mentioned regression in general , estimating beta1 , and SSR/SST .","Many students found everything clear. Some others had trouble with B1 estimator, SST, B0 and B1 statistical distribution, and nothing. A few students also had problems with n-2 and estimating beta."
"This lecture students enjoyed learning the relationships between formulas . They also liked learning about confidence intervals , standard error , the F distribution , and interval estimates .","Many students enjoyed learning about confidence intervals, F distributions, and standard error. Some others enjoyed understanding intervals of distributions and the properties of F distributions. A few students didn't enjoy anything."
"An overwhelming amount of students thought box-plots were interesting . A few were interested in histograms . Some students also liked looking at Empirical and Theoretical graphs , seeing the applications of the graphs , and normality testing .",Most of the students found boxplots and box-whisker diagrams most interesting. Some others found histograms and graphs in general as interesting. A few students also found normal probability plots and the histogram concept interesting.
"Students had trouble with estimating the difference between two population means , and the procedure for what to do when variance is unknown . Some students also had trouble reading the table for one-sided intervals and obtaining the probability from Z values . Many students had no problem this lecture .","A little under half of students found everything clear. A few students had trouble with R Estimation of Difference between Two Population, Verbal question and interpretation, and reading the z values about probabilities. A couple students also had problems with T Distribution and understanding variance between populations."
"Half the students did not have problems . Of the students that had trouble , most mentioned multiple linear regression , then ANOVA tables , hypothesis testing , and the F distribution .","Many students found ANOVA/Multiple Linear Regression and ANOVA table as confusing. Some others had trouble with F test for regression, hypothesis testing with Bo, and PS multiple linear regression."
"The majority of students that had trouble had confusing related to hypothesis testing , in particular H1 vs H0 . A smaller proportion had trouble understanding type 1 error , critical value , and the solution to the exam question solved in class .","Many students were confused about hypothesis testing, type 1 error, and the last example of the class. Some others had problems with the exam question, critical value, and probability of making a mistake."
"In this lecture , students liked using Hypothesis testing , finding and defining H1 and H0 , finding error , and the examples used to illustrate rejecting the null hypothesis .","Many students enjoyed hypothesis testing, especially the concepts of H0 and H1, critical value for rejection, and the concept of error bounding. A few students also enjoyed the guilt analogy and examples."
"Most students were not confusing . Most existing confusing came from the estimation of the difference between two population means . Some came from data interpretation , and when to use the t distribution .","A little under half of students found everything clear. A few students had trouble with Estimation of Difference between Two Population, Verbal question and interpretation, and reading the z values about probabilities. A couple students didn't fully understand R Estimation, and one student had problems with T Distribution."
"The entire class answered either regression or goodness of fit test . Regression was mentioned by about two-thirds the class , while the remaining third liked the goodness of fit test .","Many students found regression, goodnes of fit test and chisquare test interesting. A few students also found mean and variance of regression, chi square and linear regression interesting."
"The `` teta '' variable in point estimation was a source of trouble for several students , as well as the derivation of MSE . The concepts related to point estimation , interval estimation , and MSE were minor sources of confusion .","Many students had trouble with point estimator, interval estimation, and mean square error. Some others had problems with teta variable, population parameters, and bias estimator."
"Most students found type 2 errors interesting . A minority -LRB- of 2-4 each -RRB- found type 1 errors , confidence intervals , beta number , and p value interesting .","Over half of students enjoyed Type 2 Error, and a handful enjoyed Type 1 Error. A few enjoyed confidence intervals and the power of the test. A couple students also mentioned liking P Value and the tables."
"In this lesson students had trouble with type 1 error , the question went over that was on the exam , deciding to reject H0 or not , applications of hypothesis testing , and the playing cards example . Students would have liked more examples of going through the problems so they could understand the process better .","Many students were confused about hypothesis testing, type 1 error, and the last example of the class. Some others had problems with the exam question, critical value, and probability of making a mistake."
"There were two fundamental issues with the class . One , the students felt rushed and were unable to complete the required exercises , and two , the teaching assistant was seen as disorganized and rushed .","Many students had problems with understanding R, understanding the last two questions, and understanding the R session. Some others had problems creating data and understanding how to use plots in R."
"In this lecture students were confused by lognormal problems , what the comment after finding the probability of something , f distributions , and deciding upon accuracy of population parameters . Students had trouble understanding the answers to the practice problems .","Many students had trouble with F Distribution and PS questions, especially F Distribution questions. A few students also had problems with Lognormal questions and calculating the intervals for probabilities. Some students also struggled with calculating the variances of the sample and understanding the concepts of quantile quantile plots."
"Students had trouble knowing when to use R , and would have liked more examples . Some students had trouble using Rstudio . They were also concerned about the questions in the practice session , as they did not get to go over them .","Many students had problems with understanding R, understanding the last two questions, and understanding the R session. Some others had problems creating data and understanding how to use plots in R."
"In this lecture students really only had problems with F distributions . There were a few students with problems such as intervals and standard error , but most students either had no problems or trouble with F distributions .","A little under 1/3 of students found everything clear. A few students had trouble with F Distribution, variance intervals, and the use of F Distribution in estimation. A couple students also had problems with chi squared distributions and degrees of freedom."
"In this lecture students were mainly interested by paired observations and pooled variance . They also liked dealing with dependence , unequal variances , and using the t-distribution in new ways .","Many students found pooled variance, paired observations, and pooled variance interesting. Some students also found difference disyribution, comparing samples, and degrees of freedom interesting."
